ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1049	"ENSMUSG00000024286"	"Ccny"	chr18	-	9349387	9349423	9377793	9377828	9345413	9345471	9386734	9386809	1049	129,148,132	111,107,80	119,134,113	64,64,101	84	85	0.351459320422	1.0	0.54,0.583,0.625	0.653,0.679,0.531	-0.038
1050	"ENSMUSG00000102805"	"Gm37240"	chr3	-	84422939	84423097	84426788	84427010	84417114	84417289	84434992	84435105	1050	60,65,60	56,56,49	64,62,46	56,47,51	98	98	0.864790058054	1.0	0.517,0.537,0.55	0.533,0.569,0.474	0.009
1051	"ENSMUSG00000102805"	"Gm37240"	chr3	-	84426788	84427010	84434992	84435105	84422939	84423097	84441893	84442002	1051	79,78,68	54,54,46	27,17,13	56,58,58	98	98	2.5741631049e-12	7.643425733620929e-10	0.594,0.591,0.596	0.325,0.227,0.183	0.349
1052	"ENSMUSG00000073791"	"Efcab7"	chr4	+	99746056	99746198	99754598	99754708	99735908	99736027	99757733	99757891	1052	8,6,8	9,7,15	13,14,13	14,11,6	98	98	0.116370860101	1.0	0.471,0.462,0.348	0.481,0.56,0.684	-0.148
1053	"ENSMUSG00000073791"	"Efcab7"	chr4	+	99746056	99746198	99757733	99757891	99735908	99736027	99758840	99758974	1053	8,5,9	5,5,10	13,14,10	8,12,5	98	98	0.477693686601	1.0	0.615,0.5,0.474	0.619,0.538,0.667	-0.078
1054	"ENSMUSG00000028549"	"Itgb3bp"	chr4	-	99686932	99686999	99690333	99690469	99677837	99677916	99702294	99702337	1054	27,28,23	10,5,3	35,34,23	6,7,11	98	98	0.657873923767	1.0	0.73,0.848,0.885	0.854,0.829,0.676	0.035
1055	"ENSMUSG00000024065"	"Ehd3"	chr17	+	74123225	74123402	74127472	74127570	74111835	74112464	74134144	74134557	1055	94,132,88	104,115,96	112,104,99	120,137,101	98	98	0.393556988682	1.0	0.475,0.534,0.478	0.483,0.432,0.495	0.026
1056	"ENSMUSG00000002210"	"Smg9"	chr7	+	24106945	24107058	24114363	24114475	24105459	24105557	24115923	24116019	1056	51,49,47	49,51,75	53,68,51	69,58,54	98	98	0.567755929022	1.0	0.51,0.49,0.385	0.434,0.54,0.486	-0.025
1057	"ENSMUSG00000070808"	"Bicra"	chr7	-	15730475	15730521	15733318	15733419	15730325	15730368	15781820	15781846	1057	28,16,26	30,29,36	39,29,35	44,43,52	98	95	0.956681745163	1.0	0.475,0.348,0.412	0.462,0.395,0.395	-0.006
1058	"ENSMUSG00000028573"	"Fggy"	chr4	+	95657662	95657766	95688793	95688901	95627025	95627154	95725821	95725896	1058	6,5,3	1,0,0	4,4,7	1,0,0	98	98	1	1.0	0.857,1.0,1.0	0.8,1.0,1.0	0.019
1059	"ENSMUSG00000028573"	"Fggy"	chr4	+	95732309	95732430	95737818	95737913	95725821	95725896	95811161	95811223	1059	2,6,4	5,5,6	5,3,8	3,9,5	98	98	0.626552854636	1.0	0.286,0.545,0.4	0.625,0.25,0.615	-0.086
1060	"ENSMUSG00000028863"	"Meaf6"	chr4	+	125001309	125001339	125001444	125001502	124996631	124996824	125002115	125002149	1060	1,1,1	12,12,17	1,0,1	28,37,33	79	98	1	1.0	0.094,0.094,0.068	0.042,0.0,0.036	0.059
1061	"ENSMUSG00000000378"	"Ccm2"	chr11	+	6535033	6535217	6539431	6539568	6519963	6520137	6540752	6540888	1061	3,5,5	194,165,194	0,0,1	225,243,207	98	98	0.111913498657	1.0	0.015,0.029,0.025	0.0,0.0,0.005	0.021
1062	"ENSMUSG00000020923"	"Ubtf"	chr11	-	102201751	102201862	102202205	102202326	102201268	102201402	102202579	102202644	1062	366,505,354	152,256,137	333,361,357	122,140,130	98	98	0.150312921168	1.0	0.707,0.664,0.721	0.732,0.721,0.733	-0.031
1064	"ENSMUSG00000027304"	"Rtf1"	chr2	+	119522596	119522707	119531598	119531746	119505548	119505761	119535919	119536124	1064	111,119,100	126,121,136	115,118,101	98,118,134	98	98	0.471964777244	1.0	0.468,0.496,0.424	0.54,0.5,0.43	-0.027
1065	"ENSMUSG00000038368"	"Focad"	chr4	+	88288991	88289072	88310195	88310324	88286909	88287012	88311769	88311885	1065	32,23,25	15,30,16	16,27,27	24,17,28	98	98	0.401681485206	1.0	0.681,0.434,0.61	0.4,0.614,0.491	0.073
1066	"ENSMUSG00000038047"	"Haus6"	chr4	-	86503564	86503700	86503999	86504182	86501117	86502110	86504549	86504616	1066	49,85,49	27,29,23	50,54,48	39,28,21	98	98	0.22725719303	1.0	0.645,0.746,0.681	0.562,0.659,0.696	0.052
1067	"ENSMUSG00000038047"	"Haus6"	chr4	-	86513599	86513793	86517495	86517666	86512977	86513104	86518987	86519036	1067	67,83,60	24,47,29	36,60,63	31,29,21	98	98	0.731476402826	1.0	0.736,0.638,0.674	0.537,0.674,0.75	0.029
1068	"ENSMUSG00000038047"	"Haus6"	chr4	-	86517495	86517666	86518987	86519036	86513599	86513793	86519459	86519525	1068	44,77,61	47,65,36	49,48,49	25,42,47	98	98	0.812451919941	1.0	0.484,0.542,0.629	0.662,0.533,0.51	-0.017
1069	"ENSMUSG00000038047"	"Haus6"	chr4	-	86519459	86519525	86522393	86522526	86518987	86519036	86523873	86523952	1069	29,37,28	44,78,61	28,24,13	50,47,49	98	98	0.482471336025	1.0	0.397,0.322,0.315	0.359,0.338,0.21	0.042
1070	"ENSMUSG00000033216"	"Eefsec"	chr6	-	88274558	88275218	88332464	88332629	88258530	88258687	88353185	88353393	1070	3,3,3	83,92,85	2,0,2	83,86,77	98	98	0.101876480933	0.9941327024377489	0.035,0.032,0.034	0.024,0.0,0.025	0.017
1072	"ENSMUSG00000028487"	"Bnc2"	chr4	-	84424764	84424848	84464441	84464642	84332482	84332585	84474015	84474141	1072	0,1,2	0,1,0	3,2,2	0,0,0	98	98	1	1.0	NA,0.5,1.0	1.0,1.0,1.0	-0.25
1076	"ENSMUSG00000030257"	"Srgap3"	chr6	-	112727341	112727372	112731531	112731634	112726322	112726383	112736709	112736737	1076	14,9,15	1,1,0	8,12,8	0,0,0	98	80	1	1.0	0.92,0.88,1.0	1.0,1.0,1.0	-0.067
1079	"ENSMUSG00000005871"	"Apc"	chr18	+	34412321	34412405	34422890	34422995	34409616	34409730	34429083	34429182	1079	26,41,29	14,20,13	29,28,41	24,15,21	98	98	0.381740142205	1.0	0.65,0.672,0.69	0.547,0.651,0.661	0.051
1081	"ENSMUSG00000005871"	"Apc"	chr18	+	34437635	34437775	34438618	34438696	34433018	34433114	34439315	34439432	1081	10,12,18	45,39,46	17,14,12	41,40,50	98	98	0.797757343059	1.0	0.182,0.235,0.281	0.293,0.259,0.194	-0.016
1082	"ENSMUSG00000034252"	"Senp6"	chr9	+	79997130	79997188	79999548	79999694	79994711	79994805	80000818	80000923	1082	72,41,66	120,123,120	73,92,69	119,132,134	98	98	0.189968702616	1.0	0.375,0.25,0.355	0.38,0.411,0.34	-0.05
1083	"ENSMUSG00000034252"	"Senp6"	chr9	+	80018592	80018735	80021008	80021396	80010453	80011046	80023813	80024046	1083	103,121,102	118,126,142	117,116,120	122,133,120	98	98	0.41423663398	1.0	0.466,0.49,0.418	0.49,0.466,0.5	-0.027
1084	"ENSMUSG00000028364"	"Tnc"	chr4	-	63900887	63901160	63913777	63914050	63894682	63894805	63918149	63918422	1084	0,1,1	8,13,12	6,3,3	14,19,27	98	98	0.000896864826521	0.05825417318512183	0.0,0.071,0.077	0.3,0.136,0.1	-0.129
1085	"ENSMUSG00000028364"	"Tnc"	chr4	-	63900887	63901160	63918149	63918422	63894682	63894805	63918934	63919207	1085	0,2,1	8,14,11	3,3,6	14,19,28	98	98	0.0150100966521	0.42160116069445747	0.0,0.125,0.083	0.176,0.136,0.176	-0.093
1086	"ENSMUSG00000028364"	"Tnc"	chr4	-	63900887	63901160	63918934	63919207	63894682	63894805	63924482	63924746	1086	1,3,0	9,14,15	1,4,8	25,23,33	98	98	0.113599956232	1.0	0.1,0.176,0.0	0.038,0.148,0.195	-0.035
1087	"ENSMUSG00000028364"	"Tnc"	chr4	-	63911263	63911536	63918934	63919207	63900887	63901160	63924482	63924746	1087	1,4,0	6,2,0	1,4,8	4,5,5	98	98	1	1.0	0.143,0.667,NA	0.2,0.444,0.615	-0.015
1088	"ENSMUSG00000052085"	"Dock8"	chr19	+	25124658	25124808	25127146	25127260	25117432	25117528	25131508	25131664	1088	183,167,170	152,139,129	200,198,196	165,169,156	98	98	0.860236043694	1.0	0.546,0.546,0.569	0.548,0.54,0.557	0.005
1089	"ENSMUSG00000052085"	"Dock8"	chr19	+	25149820	25149973	25151537	25151696	25148864	25148999	25152723	25152824	1089	260,195,260	152,151,158	238,273,264	185,172,163	98	98	0.757881619	1.0	0.631,0.564,0.622	0.563,0.613,0.618	0.008
1090	"ENSMUSG00000066151"	"Fkbp15"	chr4	-	62255293	62255362	62256722	62256872	62254637	62254784	62258470	62258569	1090	47,33,48	51,65,70	44,68,68	74,80,59	98	98	0.359837673518	1.0	0.48,0.337,0.407	0.373,0.459,0.535	-0.048
1091	"ENSMUSG00000042097"	"Zfp239"	chr6	+	117843355	117843535	117843781	117844000	117840044	117840103	117844096	117844285	1091	4,2,1	0,0,0	1,0,2	1,0,0	98	98	1	1.0	1.0,1.0,1.0	0.5,NA,1.0	0.25
1092	"ENSMUSG00000042097"	"Zfp239"	chr6	+	117843781	117844000	117844096	117844285	117843355	117843535	117846178	117846234	1092	1,2,2	0,1,0	1,2,1	0,0,1	98	98	1	1.0	1.0,0.667,1.0	1.0,1.0,0.5	0.056
1093	"ENSMUSG00000032741"	"Tpcn1"	chr5	-	120682477	120682550	120683139	120683193	120681409	120681517	120683322	120683379	1093	148,132,157	194,224,224	175,152,158	230,229,243	98	98	0.905802911142	1.0	0.433,0.371,0.412	0.432,0.399,0.394	-0.003
1094	"ENSMUSG00000028383"	"Hsdl2"	chr4	+	59592154	59592318	59593236	59593335	59581562	59581775	59594395	59594510	1094	88,79,69	83,64,86	88,85,85	90,105,74	98	98	0.750171119038	1.0	0.515,0.552,0.445	0.494,0.447,0.535	0.012
1095	"ENSMUSG00000028383"	"Hsdl2"	chr4	+	59601372	59601567	59606471	59606543	59597256	59597355	59610509	59610875	1095	68,57,80	92,91,75	88,79,79	104,99,111	98	98	0.948532967584	1.0	0.425,0.385,0.516	0.458,0.444,0.416	0.003
1096	"ENSMUSG00000050812"	"Ecpas"	chr4	-	58819142	58819264	58820127	58820175	58817399	58817550	58821362	58821468	1096	67,85,76	62,84,82	68,77,74	73,83,65	97	98	0.954833198302	1.0	0.522,0.506,0.484	0.485,0.484,0.535	0.003
1097	"ENSMUSG00000051586"	"Mical3"	chr6	-	120943014	120943077	120946315	120946453	120939715	120939826	120950363	120950608	1097	1,0,0	1,0,0	0,0,0	0,3,0	98	98	1	1.0	0.5,NA,NA	NA,0.0,NA	0.5
1098	"ENSMUSG00000040387"	"Klhl32"	chr4	-	24632642	24632701	24682054	24682270	24629159	24629352	24708952	24709051	1098	1,1,2	1,1,0	0,1,0	0,2,0	98	98	1	1.0	0.5,0.5,1.0	NA,0.333,NA	0.334
1099	"ENSMUSG00000028621"	"Cyb5rl"	chr4	+	106931069	106931157	106934872	106934977	106928066	106928215	106938087	106938291	1099	3,17,5	4,3,4	5,12,13	6,7,6	98	98	0.612944444727	1.0	0.429,0.85,0.556	0.455,0.632,0.684	0.021
1101	"ENSMUSG00000022000"	"Zc3h13"	chr14	+	75564983	75565584	75567113	75567217	75561852	75562044	75567508	75568699	1101	68,86,54	58,62,53	80,87,81	61,56,72	98	98	0.57222501763	1.0	0.54,0.581,0.505	0.567,0.608,0.529	-0.026
1102	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	119999292	119999316	120000197	120000221	119997259	119997436	120000257	120000362	1102	3,0,2	7,4,0	0,1,0	5,4,5	73	73	0.0141540651135	0.40860033803346874	0.3,0.0,1.0	0.0,0.2,0.0	0.367
1103	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	119999292	119999379	120000197	120000221	119997259	119997436	120000257	120000362	1103	3,0,2	2,5,2	0,1,0	5,1,5	73	98	0.00324505884176	0.16252662174935326	0.668,0.0,0.573	0.0,0.573,0.0	0.223
1104	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120020026	120020138	120023502	120023685	120019248	120019355	120025605	120025708	1104	95,97,83	103,103,80	85,102,95	66,85,70	98	98	0.0544832555274	0.7864128237062562	0.48,0.485,0.509	0.563,0.545,0.576	-0.07
1105	"ENSMUSG00000061306"	"Slc38a10"	chr11	-	120025605	120025708	120038546	120038664	120023502	120023685	120041805	120042138	1105	70,77,73	95,96,84	79,98,83	85,102,96	98	98	0.353497270379	1.0	0.424,0.445,0.465	0.482,0.49,0.464	-0.034
1106	"ENSMUSG00000038578"	"Susd1"	chr4	-	59324867	59324907	59329462	59329721	59315711	59315805	59332936	59333033	1106	47,50,33	53,48,46	33,26,36	34,47,47	98	89	0.423011520351	1.0	0.446,0.486,0.394	0.468,0.334,0.41	0.038
1107	"ENSMUSG00000071657"	"Bscl2"	chr19	+	8824769	8824911	8825030	8825097	8823829	8823927	8825277	8825346	1107	49,30,47	95,44,68	47,46,59	69,94,74	98	98	0.79326760332	1.0	0.34,0.405,0.409	0.405,0.329,0.444	-0.008
1108	"ENSMUSG00000028343"	"Erp44"	chr4	-	48204143	48204285	48205117	48205229	48196802	48196905	48208696	48208813	1108	143,146,129	114,109,110	144,160,137	100,123,119	98	98	0.83324880518	1.0	0.556,0.573,0.54	0.59,0.565,0.535	-0.007
1109	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89127507	89127662	89130460	89130543	89126362	89126491	89137221	89137464	1109	42,23,33	46,39,40	46,39,28	37,35,43	98	98	0.345720908629	1.0	0.477,0.371,0.452	0.554,0.527,0.394	-0.058
1110	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89130460	89130543	89137221	89137453	89127507	89127662	89140911	89141052	1110	32,33,29	8,3,5	55,36,41	9,6,7	98	98	0.951559475287	1.0	0.8,0.917,0.853	0.859,0.857,0.854	0.0
1111	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89137221	89137453	89140911	89141052	89130460	89130543	89143268	89144875	1111	42,35,40	25,48,33	36,33,40	27,42,51	98	98	0.447843422249	1.0	0.627,0.422,0.548	0.571,0.44,0.44	0.049
1112	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89140865	89141052	89143268	89143406	89137221	89137464	89146555	89146621	1112	44,38,37	41,44,44	36,48,33	64,66,48	98	98	0.0747314139573	0.9017245322182335	0.518,0.463,0.457	0.36,0.421,0.407	0.083
1113	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89143268	89143406	89146555	89146621	89140865	89141052	89149331	89149444	1113	25,47,34	26,20,18	27,42,51	26,35,27	98	98	0.499817065709	1.0	0.49,0.701,0.654	0.509,0.545,0.654	0.046
1114	"ENSMUSG00000036561"	"Ppp6r2"	chr15	+	89146555	89146621	89149331	89149444	89143148	89143406	89149807	89149921	1114	41,43,44	25,23,29	64,67,48	26,33,25	98	98	0.24223674216	1.0	0.621,0.652,0.603	0.711,0.67,0.658	-0.054
1115	"ENSMUSG00000020311"	"Erlec1"	chr11	-	30889496	30889621	30893038	30893098	30885367	30885445	30893698	30893860	1115	40,47,58	8,7,14	62,53,39	8,5,7	98	98	0.158622196989	1.0	0.833,0.87,0.806	0.886,0.914,0.848	-0.046
1116	"ENSMUSG00000020311"	"Erlec1"	chr11	-	30899942	30899977	30900559	30900623	30898299	30898523	30900740	30900818	1116	69,58,80	54,44,59	79,71,65	35,48,65	98	84	0.59879137554	1.0	0.523,0.53,0.538	0.659,0.559,0.462	-0.03
1117	"ENSMUSG00000021716"	"Srek1ip1"	chr13	+	104963562	104963610	104969361	104969505	104953684	104953874	104970755	104970828	1117	54,43,68	44,28,43	58,63,58	51,44,44	97	98	0.553449152686	1.0	0.554,0.608,0.615	0.535,0.591,0.571	0.027
1118	"ENSMUSG00000021716"	"Srek1ip1"	chr13	+	104963562	104963610	104969361	104969613	104953746	104953874	104970755	104970828	1118	54,43,68	1,1,1	58,63,58	0,0,1	97	98	1	1.0	0.982,0.977,0.986	1.0,1.0,0.983	-0.013
1119	"ENSMUSG00000032046"	"Abhd12"	chr2	-	150677192	150677271	150679271	150679354	150676198	150676326	150680234	150680314	1119	73,93,85	93,105,80	73,77,82	66,99,93	98	98	0.988876206671	1.0	0.44,0.47,0.515	0.525,0.438,0.469	-0.002
1120	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5090854	5091049	5147848	5148007	5045213	5046767	5177188	5177299	1120	20,30,31	43,55,46	25,31,33	39,47,32	98	98	0.187165852331	1.0	0.317,0.353,0.403	0.391,0.397,0.508	-0.074
1121	"ENSMUSG00000069729"	"Arid1b"	chr17	+	5314306	5314396	5329477	5329657	5293102	5293346	5341230	5341558	1121	75,78,84	80,50,69	82,77,59	68,68,50	98	98	0.895350735959	1.0	0.484,0.609,0.549	0.547,0.531,0.541	0.008
1123	"ENSMUSG00000037822"	"Smim14"	chr5	-	65610528	65610671	65617866	65617915	65604186	65607780	65625735	65625844	1123	86,80,105	96,58,77	132,132,122	107,130,114	98	98	0.65479350165	1.0	0.473,0.58,0.577	0.552,0.504,0.517	0.019
1124	"ENSMUSG00000037822"	"Smim14"	chr5	-	65617866	65617915	65625735	65625844	65610528	65610671	65650078	65650214	1124	75,56,84	117,84,127	132,103,108	144,196,170	98	98	0.856715084422	1.0	0.391,0.4,0.398	0.478,0.344,0.388	-0.007
1125	"ENSMUSG00000033987"	"Dnah17"	chr11	-	117982219	117982345	117984344	117984497	117981541	117981649	117984919	117985046	1125	13,24,6	20,16,8	4,12,9	8,10,8	98	98	0.981606990005	1.0	0.394,0.6,0.429	0.333,0.545,0.529	0.005
1126	"ENSMUSG00000029660"	"Tex26"	chr5	+	149380525	149380711	149382250	149382378	149380282	149380427	149384285	149384462	1126	0,0,0	2,0,1	0,1,0	0,0,0	98	98	1	1.0	0.0,NA,0.0	NA,1.0,NA	-1.0
1127	"ENSMUSG00000028416"	"Bag1"	chr4	-	40939076	40939184	40941524	40941638	40937131	40937194	40943624	40943707	1127	258,335,247	256,326,244	249,229,228	231,256,248	98	98	0.606312680542	1.0	0.502,0.507,0.503	0.519,0.472,0.479	0.014
1128	"ENSMUSG00000029655"	"N4bp2l2"	chr5	-	150566633	150566780	150570465	150570542	150531471	150531905	150570924	150570984	1128	125,102,115	7,13,16	126,126,165	8,8,11	98	98	0.0730458412639	0.8983774027634092	0.947,0.887,0.878	0.94,0.94,0.938	-0.035
1129	"ENSMUSG00000002455"	"Prpf6"	chr2	+	181292878	181292970	181294226	181294341	181291889	181292023	181296628	181296754	1129	95,101,80	137,121,121	104,88,88	131,113,132	98	98	0.869539872874	1.0	0.409,0.455,0.398	0.443,0.438,0.4	-0.006
1130	"ENSMUSG00000022020"	"Naa16"	chr14	-	79596895	79596968	79606517	79606624	79593806	79593976	79607441	79607537	1130	33,53,45	39,61,36	33,34,31	25,33,44	98	98	0.986631532799	1.0	0.458,0.465,0.556	0.569,0.507,0.413	-0.003
1131	"ENSMUSG00000043962"	"Thrap3"	chr4	-	126071654	126072350	126073704	126074607	126069976	126070149	126080227	126080381	1131	326,398,304	372,392,391	275,275,313	337,348,353	98	98	0.528962204023	1.0	0.467,0.504,0.437	0.449,0.441,0.47	0.016
1132	"ENSMUSG00000043962"	"Thrap3"	chr4	-	126073704	126074607	126080227	126080381	126071654	126072350	126096362	126096382	1132	91,143,108	155,201,157	101,73,90	155,147,166	98	98	0.208315853032	1.0	0.37,0.416,0.408	0.395,0.332,0.352	0.038
1133	"ENSMUSG00000026335"	"Pam"	chr1	-	97750660	97750714	97753561	97753765	97748818	97749713	97759179	97759233	1133	25,7,22	25,13,16	34,35,26	27,32,23	98	98	0.548658668485	1.0	0.5,0.35,0.579	0.557,0.522,0.531	-0.06
1134	"ENSMUSG00000026335"	"Pam"	chr1	-	97750660	97750714	97753561	97753762	97748819	97749713	97759179	97759233	1134	2,2,5	25,13,16	1,8,6	27,32,23	98	98	0.724332321373	1.0	0.074,0.133,0.238	0.036,0.2,0.207	0.001
1135	"ENSMUSG00000045751"	"Mms22l"	chr4	+	24500036	24500086	24502747	24502835	24497837	24497963	24502931	24503112	1135	38,64,37	38,73,49	43,39,34	45,34,30	98	98	0.288313085937	1.0	0.5,0.467,0.43	0.489,0.534,0.531	-0.052
1136	"ENSMUSG00000045751"	"Mms22l"	chr4	+	24508404	24508518	24517059	24517236	24507313	24507444	24521240	24521303	1136	37,46,44	49,62,32	43,47,37	39,38,35	98	98	0.310199604731	1.0	0.43,0.426,0.579	0.524,0.553,0.514	-0.052
1137	"ENSMUSG00000045751"	"Mms22l"	chr4	+	24529043	24529163	24532902	24533129	24521240	24521303	24535938	24536448	1137	23,32,38	25,40,22	28,21,28	23,30,18	98	98	0.964659405941	1.0	0.479,0.444,0.633	0.549,0.412,0.609	-0.005
1138	"ENSMUSG00000028229"	"Rmdn1"	chr4	+	19595069	19595159	19599613	19599669	19588525	19588685	19601355	19601443	1138	49,20,39	31,19,27	30,36,39	19,16,24	98	98	0.298002701585	1.0	0.612,0.513,0.591	0.612,0.692,0.619	-0.069
1139	"ENSMUSG00000031987"	"Egln1"	chr8	-	125638479	125638547	125640755	125640892	125635325	125637502	125642399	125642519	1139	97,161,97	128,189,141	116,124,111	157,153,147	98	98	0.99230483782	1.0	0.431,0.46,0.408	0.425,0.448,0.43	-0.001
1140	"ENSMUSG00000025575"	"Cant1"	chr11	-	118301678	118302337	118308399	118308480	118299506	118299710	118309797	118309878	1140	2,3,3	58,85,86	3,10,5	78,78,69	98	98	0.0279483856152	0.5878822443995323	0.033,0.034,0.034	0.037,0.114,0.068	-0.039
1141	"ENSMUSG00000029407"	"Uso1"	chr5	+	92343206	92343293	92346194	92346293	92341870	92342034	92347675	92347783	1141	104,135,84	91,99,95	95,115,117	92,98,95	98	98	0.895327606617	1.0	0.533,0.577,0.469	0.508,0.54,0.552	-0.007
1142	"ENSMUSG00000006315"	"Tmem147"	chr7	-	30427629	30427714	30428081	30428141	30427411	30427533	30428626	30428696	1142	95,108,97	99,116,110	75,103,96	102,106,105	98	98	0.692103917539	1.0	0.49,0.482,0.469	0.424,0.493,0.478	0.015
1143	"ENSMUSG00000040738"	"Ints8"	chr4	-	11209391	11209465	11211881	11211932	11209211	11209276	11213705	11213809	1143	74,88,79	92,112,94	57,80,73	69,102,90	98	98	0.975298768577	1.0	0.446,0.44,0.457	0.452,0.44,0.448	0.001
1144	"ENSMUSG00000040738"	"Ints8"	chr4	-	11248170	11248311	11252775	11252950	11247831	11247903	11253980	11254258	1144	83,100,78	64,92,51	79,68,86	56,62,62	98	98	0.917410819452	1.0	0.565,0.521,0.605	0.585,0.523,0.581	0.001
1145	"ENSMUSG00000042810"	"Krba1"	chr6	+	48380311	48380431	48380924	48381074	48372547	48372821	48382167	48382323	1145	1,8,4	58,41,83	10,6,2	62,60,57	98	98	0.370208125438	1.0	0.017,0.163,0.046	0.139,0.091,0.034	-0.013
1146	"ENSMUSG00000042810"	"Krba1"	chr6	+	48380924	48381074	48382167	48382323	48380311	48380431	48383230	48383365	1146	63,38,65	49,53,75	65,63,57	58,59,55	98	98	0.468115731123	1.0	0.563,0.418,0.464	0.528,0.516,0.509	-0.036
1147	"ENSMUSG00000042810"	"Krba1"	chr6	+	48383230	48383365	48383767	48383941	48382167	48382323	48384606	48384756	1147	49,53,75	54,43,80	59,61,58	60,49,64	98	98	0.883389326068	1.0	0.476,0.552,0.484	0.496,0.555,0.475	-0.005
1148	"ENSMUSG00000042810"	"Krba1"	chr6	+	48383233	48383365	48383767	48383941	48382167	48382323	48384606	48384756	1148	0,2,1	54,43,80	3,7,5	60,49,64	98	98	0.000351578007359	0.0256405223963397	0.0,0.044,0.012	0.048,0.125,0.072	-0.063
1149	"ENSMUSG00000030057"	"Cnbp"	chr6	-	87822446	87822539	87822658	87822775	87822103	87822302	87827885	87828062	1149	811,1279,781	436,746,389	620,721,633	406,398,346	98	98	0.434402594871	1.0	0.65,0.632,0.668	0.604,0.644,0.647	0.018
1150	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157677868	157677954	157678636	157678682	157667914	157668019	157680864	157680931	1150	83,100,73	72,69,62	70,81,72	61,61,57	98	95	0.95005267416	1.0	0.528,0.584,0.533	0.527,0.563,0.55	0.002
1151	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157677868	157677954	157678636	157680931	157667914	157668019	157694276	157694421	1151	83,95,71	61,67,66	66,75,68	78,71,63	98	98	0.0980691305574	0.9729674838355891	0.576,0.586,0.518	0.458,0.514,0.519	0.063
1152	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157678636	157680931	157694276	157694421	157677868	157677954	157697317	157697449	1152	57,63,50	71,93,91	61,71,67	87,93,80	98	98	0.396888031987	1.0	0.445,0.404,0.355	0.412,0.433,0.456	-0.032
1153	"ENSMUSG00000039988"	"Ankrd13c"	chr3	+	157680864	157680931	157694276	157694421	157677868	157677954	157697317	157697449	1153	4,8,5	71,93,91	8,7,5	87,93,80	98	98	0.653118396452	1.0	0.053,0.079,0.052	0.084,0.07,0.059	-0.01
1154	"ENSMUSG00000040528"	"Milr1"	chr11	+	106648528	106648635	106652008	106652122	106645607	106645877	106654681	106654774	1154	2,2,0	31,10,25	1,4,1	27,20,20	98	98	0.349043896182	1.0	0.061,0.167,0.0	0.036,0.167,0.048	-0.008
1155	"ENSMUSG00000040528"	"Milr1"	chr11	+	106648528	106648635	106652011	106652122	106645607	106645877	106654681	106654774	1155	2,2,0	15,2,11	1,4,1	11,10,7	98	98	0.395254312037	1.0	0.118,0.5,0.0	0.083,0.286,0.125	0.041
