ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1097	"ENSMUSG00000067768"	"Xlr4b"	chrX	+	72258379	72258462	72258379	72258426	72258833	72258961	1097	42,33,47	2,0,2	43,39,31	0,1,0	85	49	0.298010390357	1.0	0.924,1.0,0.931	1.0,0.957,1.0	-0.034
1102	"ENSMUSG00000030016"	"Zfp638"	chr6	+	83953183	83954411	83953183	83953332	83955003	83955069	1102	2634,2506,2339	3,6,5	2357,2340,2402	6,7,5	1128	49	0.374124949071	1.0	0.974,0.948,0.953	0.945,0.936,0.954	0.013
1104	"ENSMUSG00000025283"	"Sat1"	chrX	-	153998115	153998680	153998596	153998680	153997028	153997130	1104	350,298,343	182,187,154	398,518,414	139,160,137	530	49	2.46524756633e-05	0.003774910335942813	0.151,0.128,0.171	0.209,0.23,0.218	-0.069
1106	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46050840	46050942	46050840	46050933	46051050	46053919	1106	40,88,39	19,30,11	18,19,22	11,20,12	58	49	0.0183151658535	0.29798040957954247	0.64,0.712,0.75	0.58,0.445,0.608	0.156
1107	"ENSMUSG00000026883"	"Dab2ip"	chr2	+	35533899	35534136	35533899	35534003	35551503	35551637	1107	2,0,5	4,0,1	1,1,0	4,2,1	182	49	1	1.0	0.119,NA,0.574	0.063,0.119,0.0	0.286
1109	"ENSMUSG00000013622"	"Atraid"	chr5	+	31206805	31206924	31206805	31206827	31209540	31209612	1109	149,122,148	0,2,2	156,138,160	2,4,4	146	49	0.0490773156078	0.5203156649170726	1.0,0.953,0.961	0.963,0.921,0.931	0.033
1110	"ENSMUSG00000026987"	"Baz2b"	chr2	-	59737782	59738093	59737887	59738093	59737259	59737395	1110	66,35,58	23,23,35	142,153,163	8,12,7	154	49	0	0.0	0.477,0.326,0.345	0.85,0.802,0.881	-0.462
1112	"ENSMUSG00000026867"	"Gapvd1"	chr2	-	34596709	34596844	34596752	34596844	34596031	34596151	1112	163,176,165	3,5,4	161,150,169	5,6,12	92	49	0.0360028005649	0.4434760206723383	0.967,0.949,0.956	0.945,0.93,0.882	0.038
1113	"ENSMUSG00000026867"	"Gapvd1"	chr2	-	34607264	34607394	34607327	34607394	34605216	34605342	1113	92,113,90	57,65,62	95,85,94	46,69,53	112	49	0.89632900546	1.0	0.414,0.432,0.388	0.475,0.35,0.437	-0.009
1115	"ENSMUSG00000040701"	"Ap1g2"	chr14	-	55342038	55342384	55342287	55342384	55341819	55341915	1115	149,113,165	10,7,5	145,143,141	8,15,13	298	49	0.105402674699	0.7697641884430267	0.71,0.726,0.844	0.749,0.611,0.641	0.093
1116	"ENSMUSG00000026260"	"Ndufa10"	chr1	-	92398538	92398707	92398672	92398707	92397584	92397800	1116	556,711,548	0,0,0	517,499,534	0,1,0	183	49	1	1.0	1.0,1.0,1.0	1.0,0.993,1.0	0.002
1118	"ENSMUSG00000027680"	"Fxr1"	chr3	+	34112172	34112380	34112172	34112230	34115976	34116180	1118	394,533,410	0,1,0	393,412,443	0,0,0	199	49	1	1.0	1.0,0.992,1.0	1.0,1.0,1.0	-0.003
1120	"ENSMUSG00000028959"	"Fastk"	chr5	-	24646525	24646821	24646729	24646821	24646036	24646259	1120	287,295,282	0,3,0	357,318,341	1,0,2	253	49	1	1.0	1.0,0.95,1.0	0.986,1.0,0.971	-0.002
1122	"ENSMUSG00000033400"	"Agl"	chr3	-	116578708	116578848	116578752	116578848	116578101	116578289	1122	39,15,25	1,1,2	42,26,32	2,0,3	93	49	0.500820383497	1.0	0.954,0.888,0.868	0.917,1.0,0.849	-0.019
1123	"ENSMUSG00000026811"	"St6galnac6"	chr2	+	32498053	32498237	32498053	32498108	32499237	32499328	1123	7,0,2	1,1,3	5,2,3	0,4,3	178	49	0.59377701477	1.0	0.658,0.0,0.155	1.0,0.121,0.216	-0.175
1124	"ENSMUSG00000026811"	"St6galnac6"	chr2	+	32504792	32505199	32504792	32505180	32508508	32508616	1124	14,11,9	0,2,0	4,5,5	0,1,1	68	49	1	1.0	1.0,0.799,1.0	1.0,0.783,0.783	0.078
1125	"ENSMUSG00000072966"	"Gprasp2"	chrX	+	134741141	134741257	134741141	134741218	134741367	134741439	1125	1,0,1	3,0,3	3,0,2	3,5,9	88	49	1	1.0	0.157,NA,0.157	0.358,0.0,0.11	0.001
1126	"ENSMUSG00000027423"	"Snx5"	chr2	-	144099019	144099913	144099789	144099913	144097418	144097524	1126	1040,1434,955	0,1,0	955,1040,963	0,0,0	819	49	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
1129	"ENSMUSG00000003184"	"Irf3"	chr7	+	44649795	44650446	44649795	44649970	44651096	44651212	1129	1651,1422,1799	0,1,0	1824,1920,1978	0,0,0	525	49	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
1130	"ENSMUSG00000061904"	"Slc25a3"	chr10	-	90957969	90958193	90958068	90958193	90955388	90955568	1130	218,192,246	0,0,0	235,240,204	0,0,1	148	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.985	0.005
1131	"ENSMUSG00000037369"	"Kdm6a"	chrX	+	18143614	18143802	18143614	18143785	18144864	18146175	1131	21,12,10	64,55,68	21,12,17	57,75,68	66	49	0.710577568642	1.0	0.196,0.139,0.098	0.215,0.106,0.157	-0.015
1133	"ENSMUSG00000038828"	"Tmem214"	chr5	+	31030030	31030248	31030030	31030112	31030386	31030488	1133	58,25,65	32,32,22	55,49,72	49,37,40	185	49	0.570277956077	1.0	0.324,0.171,0.439	0.229,0.26,0.323	0.041
1134	"ENSMUSG00000038828"	"Tmem214"	chr5	+	31032194	31033230	31032194	31032312	31033390	31033559	1134	285,194,214	0,0,0	292,294,305	0,1,0	967	49	1	1.0	1.0,1.0,1.0	1.0,0.937,1.0	0.021
1136	"ENSMUSG00000026857"	"Ntmt1"	chr2	+	30709640	30709844	30709640	30709780	30710460	30710713	1136	54,73,53	3,5,4	33,52,46	7,8,10	113	49	0.00241413648057	0.11374296879608654	0.886,0.864,0.852	0.672,0.738,0.666	0.175
1138	"ENSMUSG00000026785"	"Pkn3"	chr2	+	29969937	29970698	29969937	29970083	29970767	29970895	1138	166,105,83	0,1,0	87,111,97	0,0,0	664	49	1	1.0	1.0,0.886,1.0	1.0,1.0,1.0	-0.038
1139	"ENSMUSG00000020752"	"Recql5"	chr11	-	115818322	115819312	115818793	115819312	115818154	115818228	1139	22,37,28	0,2,0	32,27,28	0,0,0	520	49	1	1.0	1.0,0.635,1.0	1.0,1.0,1.0	-0.122
1141	"ENSMUSG00000025212"	"Sfxn3"	chr19	+	45040534	45040662	45040534	45040622	45040849	45040899	1141	54,21,48	0,1,2	85,75,62	0,1,1	89	49	0.47639271261	1.0	1.0,0.92,0.93	1.0,0.976,0.972	-0.033
1142	"ENSMUSG00000026812"	"Tsc1"	chr2	+	28561777	28561935	28561777	28561893	28562404	28562516	1142	5,4,8	18,20,33	11,11,9	29,31,18	91	49	0.104869294396	0.7697641884430267	0.13,0.097,0.115	0.17,0.16,0.212	-0.067
1143	"ENSMUSG00000026812"	"Tsc1"	chr2	+	28561777	28562099	28561777	28561893	28562404	28562516	1143	24,17,19	18,20,33	20,28,16	29,31,18	255	49	0.914265564497	1.0	0.204,0.14,0.1	0.117,0.148,0.146	0.011
1144	"ENSMUSG00000026812"	"Tsc1"	chr2	+	28561777	28562099	28561777	28561935	28562404	28562516	1144	20,15,12	1,2,1	11,18,7	2,1,0	213	49	0.359366205984	1.0	0.821,0.633,0.734	0.559,0.805,1.0	-0.059
1145	"ENSMUSG00000040690"	"Col16a1"	chr4	+	129975227	129975314	129975227	129975272	129976914	129976968	1145	1,0,0	2,0,2	0,0,1	3,5,3	91	49	1	1.0	0.212,NA,0.0	0.0,0.0,0.152	0.055
1146	"ENSMUSG00000018932"	"Map2k3"	chr11	+	60833130	60833226	60833130	60833179	60833976	60834090	1146	5,4,0	67,71,58	4,0,2	60,105,66	96	49	0.332634261817	1.0	0.037,0.028,0.0	0.033,0.0,0.015	0.006
1147	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	72939990	72940092	72939999	72940092	72939553	72939653	1147	13,7,13	290,176,290	12,14,12	368,364,376	58	49	0.402612793435	1.0	0.036,0.033,0.036	0.027,0.031,0.026	0.007
1148	"ENSMUSG00000031389"	"Arhgap4"	chrX	-	72943704	72944075	72943883	72944075	72943450	72943478	1148	1514,836,1549	0,1,0	1690,1782,1716	0,1,2	228	49	1	1.0	1.0,0.994,1.0	1.0,0.997,0.995	0.001
1150	"ENSMUSG00000030263"	"Lrmp"	chr6	+	145083185	145083812	145083185	145083333	145083907	145083989	1150	1570,1196,2029	292,260,287	953,992,990	266,297,335	528	49	5.93626334977e-07	0.00018179806508670626	0.333,0.299,0.396	0.25,0.237,0.215	0.109
1151	"ENSMUSG00000030263"	"Lrmp"	chr6	+	145117229	145117430	145117229	145117292	145117709	145117811	1151	1101,949,1093	3,5,4	1007,989,1003	6,1,4	187	49	0.944943108753	1.0	0.99,0.98,0.986	0.978,0.996,0.985	-0.001
1153	"ENSMUSG00000001062"	"Vps9d1"	chr8	-	123972220	123972451	123972245	123972451	123971852	123971949	1153	18,19,6	19,19,20	15,26,15	13,20,19	74	49	0.224296853822	1.0	0.385,0.398,0.166	0.433,0.463,0.343	-0.097
1155	"ENSMUSG00000026309"	"Ilkap"	chr1	-	91316066	91316168	91316076	91316168	91314936	91315063	1155	105,177,120	17,19,14	123,108,122	19,29,13	59	49	0.166263370251	0.9195152530811511	0.837,0.886,0.877	0.843,0.756,0.886	0.038
1156	"ENSMUSG00000029439"	"Sfswap"	chr5	+	129581046	129581216	129581046	129581169	129581826	129581958	1156	197,228,181	17,13,20	194,190,168	9,19,14	96	49	0.698651114919	1.0	0.855,0.9,0.822	0.917,0.836,0.86	-0.012
1157	"ENSMUSG00000029439"	"Sfswap"	chr5	+	129593079	129593215	129593079	129593196	129616638	129616879	1157	116,119,123	3,1,4	104,140,96	2,0,0	68	49	0.198693278347	0.9735145696638339	0.965,0.988,0.957	0.974,1.0,1.0	-0.021
1158	"ENSMUSG00000029439"	"Sfswap"	chr5	+	129620277	129620443	129620277	129620359	129626517	129626748	1158	233,251,230	24,28,17	222,223,269	13,22,11	133	49	0.0599042946871	0.5733028202476367	0.782,0.768,0.833	0.863,0.789,0.9	-0.056
1162	"ENSMUSG00000005883"	"Spo11"	chr2	+	172830723	172831793	172830723	172830823	172833838	172833950	1162	2528,1030,3099	6,3,3	2682,2703,2657	3,1,5	1019	49	0.261847700972	1.0	0.953,0.943,0.98	0.977,0.992,0.962	-0.018
1163	"ENSMUSG00000031311"	"Nono"	chrX	+	100488293	100488940	100488293	100488396	100489724	100489834	1163	1423,1398,1295	0,1,0	1499,1390,1455	1,1,0	593	49	1	1.0	1.0,0.991,1.0	0.992,0.991,1.0	0.003
1164	"ENSMUSG00000015090"	"Ptgds"	chr2	-	25357298	25357357	25357331	25357357	25356720	25356843	1164	3,4,2	1,1,0	3,4,0	0,0,0	82	49	1	1.0	0.642,0.705,1.0	1.0,1.0,NA	-0.218
1166	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25245821	25245965	25245825	25245965	25245569	25245733	1166	0,1,2	11,10,1	2,1,0	5,5,5	53	49	0.49455223416	1.0	0.0,0.085,0.649	0.27,0.156,0.0	0.103
1167	"ENSMUSG00000026927"	"Entr1"	chr2	-	26275509	26275621	26275552	26275621	26274693	26274833	1167	235,200,194	0,0,0	171,184,206	1,0,0	92	49	1	1.0	1.0,1.0,1.0	0.989,1.0,1.0	0.004
1168	"ENSMUSG00000026927"	"Entr1"	chr2	-	26275509	26276075	26276001	26276075	26274693	26274833	1168	1519,1253,1244	0,0,1	1427,1349,1378	0,1,0	541	49	1	1.0	1.0,1.0,0.991	1.0,0.992,1.0	-0.0
1169	"ENSMUSG00000026927"	"Entr1"	chr2	-	26275509	26275621	26275552	26275621	26275094	26275157	1169	352,339,356	7,6,8	285,295,309	3,6,4	92	49	0.298446653256	1.0	0.964,0.968,0.96	0.981,0.963,0.976	-0.009
1170	"ENSMUSG00000026927"	"Entr1"	chr2	-	26275509	26276075	26276001	26276075	26275094	26275157	1170	1636,1392,1406	1,1,3	1541,1460,1481	0,1,1	541	49	1	1.0	0.993,0.992,0.977	1.0,0.992,0.993	-0.008
1171	"ENSMUSG00000026005"	"Rpe"	chr1	+	66739989	66740187	66739989	66740176	66740775	66740807	1171	21,31,29	3,3,3	21,24,35	1,0,2	60	49	0.0155982018645	0.2797873551463139	0.851,0.894,0.888	0.945,1.0,0.935	-0.082
1172	"ENSMUSG00000026005"	"Rpe"	chr1	+	66739989	66740576	66739989	66740176	66740775	66740807	1172	43,59,58	3,3,3	42,42,53	1,0,2	449	49	0.0124699216887	0.2661463612222917	0.61,0.682,0.678	0.821,1.0,0.743	-0.198
1173	"ENSMUSG00000026005"	"Rpe"	chr1	+	66739989	66740576	66739989	66740187	66740775	66740807	1173	22,28,29	0,0,0	21,19,22	0,1,4	438	49	0.00123484485993	0.07757358735457692	1.0,1.0,1.0	1.0,0.68,0.381	0.313
1174	"ENSMUSG00000026005"	"Rpe"	chr1	+	66739989	66740187	66739989	66740176	66745604	66745684	1174	97,124,115	2,2,6	83,106,106	2,7,1	60	49	0.942362218791	1.0	0.975,0.981,0.94	0.971,0.925,0.989	0.004
1175	"ENSMUSG00000026005"	"Rpe"	chr1	+	66739989	66740576	66739989	66740176	66745604	66745684	1175	44,59,58	2,2,6	41,41,53	2,7,1	449	49	0.850794206055	1.0	0.706,0.763,0.513	0.691,0.39,0.853	0.016
1176	"ENSMUSG00000026005"	"Rpe"	chr1	+	66739989	66740576	66739989	66740187	66745604	66745684	1176	23,28,29	76,93,86	20,18,22	62,83,75	438	49	0.486192635429	1.0	0.033,0.033,0.036	0.035,0.024,0.032	0.004
1177	"ENSMUSG00000026005"	"Rpe"	chr1	+	66740775	66740807	66740775	66740795	66745604	66745684	1177	6,3,3	0,1,1	4,3,10	0,0,3	61	49	0.668372694057	1.0	1.0,0.707,0.707	1.0,1.0,0.728	-0.105
1180	"ENSMUSG00000029346"	"Srrd"	chr5	-	112485841	112485913	112485867	112485913	112485257	112485607	1180	18,20,26	27,18,16	24,22,32	29,34,21	75	49	0.704983246124	1.0	0.303,0.421,0.515	0.351,0.297,0.499	0.031
1182	"ENSMUSG00000038836"	"Agbl3"	chr6	+	34757809	34757994	34757809	34757927	34759034	34759153	1182	26,15,31	1,0,0	30,27,24	0,0,0	116	49	1	1.0	0.917,1.0,1.0	1.0,1.0,1.0	-0.028
1183	"ENSMUSG00000038836"	"Agbl3"	chr6	+	34775128	34775267	34775128	34775256	34776067	34776844	1183	4,1,1	0,0,0	1,2,1	1,2,0	60	49	0.452164133509	1.0	1.0,1.0,1.0	0.45,0.45,1.0	0.367
1184	"ENSMUSG00000026113"	"Inpp4a"	chr1	+	37419002	37419258	37419002	37419141	37422419	37422452	1184	12,14,18	1,0,2	36,34,26	1,1,2	166	49	0.485543626442	1.0	0.78,1.0,0.727	0.914,0.909,0.793	-0.036
1185	"ENSMUSG00000026113"	"Inpp4a"	chr1	+	37419002	37419258	37419002	37419141	37426778	37426951	1185	13,14,15	2,1,0	32,31,19	5,4,3	166	49	0.0225895447163	0.3407651986388957	0.657,0.805,1.0	0.654,0.696,0.652	0.153
1186	"ENSMUSG00000017428"	"Psmd11"	chr11	+	80360627	80360856	80360627	80360753	80361208	80361244	1186	28,17,19	102,159,121	26,16,16	114,141,122	152	49	0.662099268745	1.0	0.081,0.033,0.048	0.068,0.035,0.041	0.006
1188	"ENSMUSG00000029166"	"Mapre3"	chr5	+	31020547	31020749	31020547	31020704	31021917	31022072	1188	7,1,10	3,0,6	11,11,17	3,3,8	94	49	0.768111365426	1.0	0.549,1.0,0.465	0.657,0.657,0.526	0.058
1189	"ENSMUSG00000051154"	"Commd3"	chr2	+	18679091	18679172	18679091	18679126	18679466	18679527	1189	58,32,50	222,232,248	57,57,57	184,224,178	95	49	0.0102633114704	0.25580612228955	0.119,0.066,0.094	0.138,0.116,0.142	-0.039
1190	"ENSMUSG00000064289"	"Tank"	chr2	+	61443994	61444142	61443994	61444059	61457249	61457358	1190	229,198,272	0,0,0	310,284,279	2,1,0	132	49	1	1.0	1.0,1.0,1.0	0.983,0.991,1.0	0.009
1192	"ENSMUSG00000058594"	"Fbh1"	chr2	-	11774560	11774742	11774586	11774742	11771932	11772522	1192	9,10,7	29,17,43	14,11,13	39,33,23	75	49	0.340774587708	1.0	0.169,0.278,0.096	0.19,0.179,0.27	-0.032
1193	"ENSMUSG00000023206"	"Il15ra"	chr2	+	11723074	11723269	11723074	11723153	11724823	11724916	1193	56,29,60	0,0,1	75,104,83	0,0,2	165	49	1	1.0	1.0,1.0,0.947	1.0,1.0,0.925	0.007
1195	"ENSMUSG00000040213"	"Kyat3"	chr3	+	142412449	142412556	142412449	142412552	142424136	142424195	1195	1,0,1	10,1,13	2,3,2	9,15,10	53	49	0.0065627292956	0.2037165381929557	0.085,0.0,0.066	0.17,0.156,0.156	-0.11
1196	"ENSMUSG00000035168"	"Tanc1"	chr2	+	59621119	59621242	59621119	59621221	59621942	59622224	1196	6,3,5	19,3,9	4,4,5	8,15,10	70	49	0.763662417398	1.0	0.181,0.412,0.28	0.259,0.157,0.259	0.066
1198	"ENSMUSG00000038900"	"Rpl12"	chr2	+	32851751	32851972	32851751	32851851	32852060	32852134	1198	431,670,321	2974,5288,2414	328,333,305	2172,2391,2311	170	49	0.662154831905	1.0	0.04,0.035,0.037	0.042,0.039,0.037	-0.002
1199	"ENSMUSG00000006304"	"Arpc2"	chr1	+	74275976	74276206	74275976	74276058	74285238	74285273	1199	4,7,12	434,483,413	11,1,6	527,543,541	197	49	1	1.0	0.002,0.004,0.007	0.005,0.0,0.003	0.002
1204	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3084625	3085542	3085282	3085542	3084317	3084501	1204	246,155,226	0,0,0	288,326,351	0,0,1	706	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.961	0.013
1205	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3138877	3139056	3138940	3139056	3137239	3137410	1205	12,6,9	39,18,48	27,20,19	50,66,80	112	49	0.233572685098	1.0	0.119,0.127,0.076	0.191,0.117,0.094	-0.027
1206	"ENSMUSG00000000276"	"Dgke"	chr11	-	88939674	88939828	88939714	88939828	88935065	88935137	1206	49,36,57	44,45,52	45,43,45	55,58,56	89	49	0.189539265687	0.9656915137676892	0.38,0.306,0.376	0.311,0.29,0.307	0.051
1207	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148696838	148702162	1207	362,492,349	28,47,31	377,368,342	40,42,20	67	49	0.735401669377	1.0	0.904,0.884,0.892	0.873,0.865,0.926	0.005
1208	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148702022	148702092	1208	351,487,343	1,18,6	367,362,338	4,2,4	67	49	0.0151968088961	0.2797873551463139	0.996,0.952,0.977	0.985,0.993,0.984	-0.012
1209	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703130	148703248	148702022	148702092	1209	621,754,573	1,2,3	587,589,586	2,3,2	76	49	1	1.0	0.998,0.996,0.992	0.995,0.992,0.995	0.001
1210	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702092	1210	271,285,236	1,2,3	224,229,252	2,3,2	58	49	1	1.0	0.996,0.992,0.985	0.99,0.985,0.991	0.002
1211	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702162	1211	298,314,261	25,35,17	260,269,268	22,23,23	58	49	0.888293450507	1.0	0.91,0.883,0.928	0.909,0.908,0.908	-0.001
1212	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702282	1212	282,300,250	11,17,10	245,254,268	13,5,17	58	49	0.826241301098	1.0	0.956,0.937,0.955	0.941,0.977,0.93	0.0
1213	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45899921	45900000	45899927	45900000	45898487	45898596	1213	23,24,15	0,0,0	21,16,23	0,1,0	55	49	1	1.0	1.0,1.0,1.0	1.0,0.934,1.0	0.022
1214	"ENSMUSG00000023942"	"Slc29a1"	chr17	-	45899921	45900000	45899927	45900000	45899214	45899312	1214	87,137,108	139,111,125	115,108,135	144,136,113	55	49	0.836361057278	1.0	0.358,0.524,0.435	0.416,0.414,0.516	-0.01
1215	"ENSMUSG00000054499"	"Dedd2"	chr7	-	24919188	24919284	24919211	24919284	24918225	24918592	1215	15,10,2	12,10,14	11,7,11	16,10,14	72	49	0.786726998047	1.0	0.46,0.405,0.089	0.319,0.323,0.348	-0.012
1216	"ENSMUSG00000028556"	"Dock7"	chr4	-	98861341	98861499	98861363	98861499	98859031	98859128	1216	0,0,1	8,4,12	0,0,0	10,19,14	71	49	1	1.0	0.0,0.0,0.054	0.0,0.0,0.0	0.018
1217	"ENSMUSG00000002274"	"Metrn"	chr17	-	26015059	26015615	26015214	26015615	26014347	26014407	1217	111,269,95	106,183,115	86,93,103	99,95,87	204	49	0.414261459737	1.0	0.201,0.261,0.166	0.173,0.19,0.221	0.015
1220	"ENSMUSG00000031627"	"Irf2"	chr8	+	47192795	47192971	47192795	47192831	47246527	47246620	1220	307,204,259	1,0,0	358,331,352	0,1,0	189	49	1	1.0	0.988,1.0,1.0	1.0,0.988,1.0	0.0
1222	"ENSMUSG00000026604"	"Ptpn14"	chr1	+	189582220	189583704	189582220	189582684	189587121	189587265	1222	823,1345,709	1,0,0	432,464,524	0,0,0	1069	49	1	1.0	0.974,1.0,1.0	1.0,1.0,1.0	-0.009
1223	"ENSMUSG00000040434"	"Large2"	chr2	-	92200690	92201008	92200907	92201008	92200521	92200604	1223	3,2,3	0,1,2	4,2,2	0,3,2	266	49	0.768147914678	1.0	1.0,0.269,0.216	1.0,0.109,0.156	0.073
1224	"ENSMUSG00000040434"	"Large2"	chr2	-	92200690	92201008	92200910	92201008	92200521	92200604	1224	3,2,3	2,1,2	4,2,2	1,6,2	269	49	0.491234704673	1.0	0.215,0.267,0.215	0.422,0.057,0.154	0.021
1225	"ENSMUSG00000040434"	"Large2"	chr2	-	92200907	92201008	92200910	92201008	92200521	92200604	1225	0,1,2	2,1,2	0,3,2	1,6,2	52	49	0.362071346179	1.0	0.0,0.485,0.485	0.0,0.32,0.485	0.055
1226	"ENSMUSG00000026608"	"Kctd3"	chr1	-	188708567	188708904	188708807	188708904	188706483	188706668	1226	45,35,41	33,38,41	31,50,60	36,43,31	289	49	0.443206394192	1.0	0.188,0.135,0.145	0.127,0.165,0.247	-0.024
1227	"ENSMUSG00000023994"	"Nfya"	chr17	-	48706009	48706093	48706012	48706093	48702677	48702824	1227	11,8,7	2,4,2	19,31,27	5,6,6	52	49	0.804758619142	1.0	0.838,0.653,0.767	0.782,0.83,0.809	-0.054
1229	"ENSMUSG00000027709"	"Mccc1"	chr3	-	36043981	36044114	36043992	36044114	36039130	36039242	1229	3,1,5	28,22,26	4,3,5	29,28,33	60	49	0.691787190024	1.0	0.08,0.036,0.136	0.101,0.08,0.11	-0.013
1231	"ENSMUSG00000078619"	"Smarcd2"	chr11	-	106155765	106156170	106156008	106156170	106155497	106155633	1231	881,866,972	0,1,0	1317,1263,1141	0,0,0	292	49	1	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002
1232	"ENSMUSG00000056476"	"Med12l"	chr3	+	59170545	59170713	59170545	59170707	59172342	59172705	1232	0,1,0	7,1,3	0,0,0	1,2,2	55	49	1	1.0	0.0,0.471,0.0	0.0,0.0,0.0	0.157
1234	"ENSMUSG00000057182"	"Scn3a"	chr2	-	65338658	65339006	65338709	65339006	65337490	65337623	1234	0,0,1	0,0,0	0,0,0	1,0,0	100	49	1	1.0	NA,NA,1.0	0.0,NA,NA	1.0
1240	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177548	4177638	1240	42,24,28	91,81,116	41,42,51	82,99,71	60	49	0.0122769189561	0.2661463612222917	0.274,0.195,0.165	0.29,0.257,0.37	-0.094
1241	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177055	4177131	4177055	4177120	4177575	4177638	1241	21,7,10	1,2,1	17,13,17	3,1,2	60	49	0.459656795741	1.0	0.945,0.741,0.891	0.822,0.914,0.874	-0.011
1242	"ENSMUSG00000024845"	"Tmem134"	chr19	+	4177548	4177835	4177548	4177638	4181227	4181281	1242	197,156,174	1,1,0	146,201,196	6,6,13	246	49	3.1006145873e-08	2.497261247096875e-05	0.975,0.969,1.0	0.829,0.87,0.75	0.165
1243	"ENSMUSG00000060373"	"Hnrnpc"	chr14	-	52319245	52319360	52319284	52319360	52318716	52318764	1243	458,548,443	414,556,436	462,449,447	485,486,502	88	49	0.241945573867	1.0	0.381,0.354,0.361	0.347,0.34,0.331	0.026
1244	"ENSMUSG00000034101"	"Ctnnd1"	chr2	-	84480664	84481089	84480749	84481089	84452354	84452426	1244	0,0,0	15,5,13	0,0,1	14,22,16	134	49	1	1.0	0.0,0.0,0.0	0.0,0.0,0.022	-0.007
1245	"ENSMUSG00000034101"	"Ctnnd1"	chr2	-	84480664	84481089	84480749	84481089	84456363	84456481	1245	0,0,0	1,1,0	0,0,1	0,0,0	134	49	1	1.0	0.0,0.0,NA	NA,NA,1.0	-1.0
1246	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89132558	89132731	89132558	89132583	89133610	89133750	1246	16,6,10	0,0,0	11,12,23	1,0,0	197	49	1	1.0	1.0,1.0,1.0	0.732,1.0,1.0	0.089
1249	"ENSMUSG00000038733"	"Wdr26"	chr1	-	181036567	181036672	181036615	181036672	181030588	181030725	1249	167,195,135	68,60,79	159,145,145	74,68,80	97	49	0.345124838794	1.0	0.554,0.621,0.463	0.52,0.519,0.478	0.04
1250	"ENSMUSG00000038733"	"Wdr26"	chr1	-	181036567	181036672	181036615	181036672	181030588	181030789	1250	112,114,80	4,3,3	96,85,92	4,2,7	97	49	0.366530854446	1.0	0.934,0.95,0.931	0.924,0.955,0.869	0.022
1252	"ENSMUSG00000036980"	"Taf6"	chr5	-	138185223	138185488	138185431	138185488	138182593	138182809	1252	92,95,65	47,37,38	68,97,66	37,37,31	257	49	0.739467966917	1.0	0.272,0.329,0.246	0.259,0.333,0.289	-0.011
1253	"ENSMUSG00000040721"	"Zfhx2"	chr14	-	55307565	55307654	55307595	55307654	55305564	55305765	1253	0,1,2	16,5,5	6,3,1	10,10,11	79	49	0.0125020169025	0.2661463612222917	0.0,0.11,0.199	0.271,0.157,0.053	-0.057
1254	"ENSMUSG00000004846"	"Plod3"	chr5	+	137017425	137017589	137017425	137017555	137017736	137017849	1254	76,103,59	5,2,1	71,89,92	0,2,2	83	49	0.110416145953	0.7849775473298551	0.9,0.968,0.972	1.0,0.963,0.964	-0.029
1256	"ENSMUSG00000005823"	"Gpr108"	chr17	-	57544205	57544497	57544423	57544497	57543870	57544001	1256	154,116,196	1,0,0	209,225,198	0,0,0	267	49	1	1.0	0.966,1.0,1.0	1.0,1.0,1.0	-0.011
1258	"ENSMUSG00000040877"	"Wdr25"	chr12	+	108863834	108864651	108863834	108863932	108946616	108946764	1258	80,56,56	0,0,0	62,68,59	0,0,1	768	49	1	1.0	1.0,1.0,1.0	1.0,1.0,0.79	0.07
