ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
487	"ENSMUSG00000001729"	"Akt1"	chr12	-	112624100	112624169	112624831	112624897	112623527	112623827	112624979	112625111	487	392,453,362	362,452,312	393,406,367	386,373,370	115	118	0.674900394517	1.0	0.526,0.507,0.543	0.511,0.528,0.504	0.011
488	"ENSMUSG00000021288"	"Klc1"	chr12	+	111743245	111743471	111744453	111744541	111742357	111742436	111745032	111745134	488	425,497,454	242,262,246	485,439,479	253,251,232	275	137	0.710195502497	1.0	0.467,0.486,0.479	0.488,0.466,0.507	-0.01
489	"ENSMUSG00000021282"	"Eif5"	chr12	+	111509113	111509275	111509533	111509698	111508585	111508744	111509960	111510095	489	1612,2351,1478	1671,2329,1581	1369,1442,1330	1393,1428,1453	211	214	0.992497042939	1.0	0.495,0.506,0.487	0.499,0.506,0.481	0.001
490	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110510508	110510619	110527731	110527902	110488924	110489124	110534161	110534289	490	831,735,948	1245,1096,1335	868,910,915	1289,1335,1279	160	220	0.909549666417	1.0	0.479,0.48,0.494	0.481,0.484,0.496	-0.003
491	"ENSMUSG00000017843"	"Ppp2r5c"	chr12	+	110521276	110521330	110527731	110527902	110519218	110519327	110534161	110534289	491	352,321,420	1243,1096,1334	387,383,404	1287,1335,1279	103	220	0.889974449979	1.0	0.377,0.385,0.402	0.391,0.38,0.403	-0.003
493	"ENSMUSG00000097451"	"Rian"	chr12	+	109604272	109604360	109606700	109606762	109593481	109593587	109608998	109609086	493	1,0,0	0,0,0	0,0,0	0,1,1	137	111	1	1.0	1.0,NA,NA	NA,0.0,0.0	1.0
494	"ENSMUSG00000097451"	"Rian"	chr12	+	109606700	109606762	109608998	109609086	109604272	109604360	109609847	109609895	494	2,2,0	1,0,0	0,1,2	0,2,0	111	137	1	1.0	0.712,1.0,NA	NA,0.382,1.0	0.165
495	"ENSMUSG00000021265"	"Slc25a29"	chr12	-	108793599	108793683	108797122	108797166	108791798	108793414	108801577	108801809	495	6,10,8	18,13,19	14,9,9	29,20,17	93	133	0.924141847066	1.0	0.323,0.524,0.376	0.408,0.392,0.431	-0.003
496	"ENSMUSG00000021111"	"Papola"	chr12	+	105786599	105786709	105789814	105789936	105785038	105785158	105793202	105793345	496	599,708,674	707,813,759	678,685,652	714,758,747	159	171	0.633986089041	1.0	0.477,0.484,0.488	0.505,0.493,0.484	-0.011
497	"ENSMUSG00000022498"	"Txndc11"	chr16	-	10922429	10922523	10934658	10934788	10909449	10909650	10940533	10940631	497	118,138,131	39,53,42	131,129,122	55,57,53	179	143	0.157823395311	1.0	0.707,0.675,0.714	0.656,0.644,0.648	0.049
498	"ENSMUSG00000041702"	"Btbd7"	chr12	-	102754193	102754643	102756963	102757142	102747055	102752191	102760004	102760194	498	178,182,202	529,504,574	192,190,185	576,631,559	228	499	0.429298418633	1.0	0.424,0.441,0.435	0.422,0.397,0.42	0.02
499	"ENSMUSG00000044456"	"Rin3"	chr12	+	102279233	102279441	102292053	102292171	102249306	102249585	102317140	102317213	499	106,89,78	72,64,55	112,96,117	67,77,77	257	167	0.852720057863	1.0	0.489,0.475,0.48	0.521,0.448,0.497	-0.007
500	"ENSMUSG00000044456"	"Rin3"	chr12	+	102292053	102292171	102317140	102317213	102279233	102279441	102324963	102325055	500	70,68,60	44,39,32	69,72,72	38,40,42	167	122	0.873901018593	1.0	0.538,0.56,0.578	0.57,0.568,0.556	-0.006
501	"ENSMUSG00000021180"	"Rps6ka5"	chr12	-	100585784	100585900	100620529	100620748	100582255	100582363	100644776	100644848	501	94,84,126	45,52,44	124,103,150	62,82,63	268	165	0.426294488134	1.0	0.563,0.499,0.638	0.552,0.436,0.594	0.039
502	"ENSMUSG00000021180"	"Rps6ka5"	chr12	-	100620529	100620748	100644776	100644848	100585784	100585900	100691039	100691287	502	17,17,27	89,83,117	25,26,24	113,103,147	121	268	0.957582942015	1.0	0.297,0.312,0.338	0.329,0.359,0.266	-0.002
503	"ENSMUSG00000033530"	"Ttc7b"	chr12	-	100385750	100385829	100413118	100413240	100381393	100381566	100432438	100432557	503	77,176,64	64,137,47	59,73,66	74,45,48	171	128	0.755108400515	1.0	0.474,0.49,0.505	0.374,0.548,0.507	0.013
504	"ENSMUSG00000051166"	"Eml5"	chr12	-	98768542	98768716	98771725	98771746	98767161	98767370	98776777	98776876	504	9,5,19	93,67,91	7,15,10	109,84,99	70	223	0.677154543773	1.0	0.236,0.192,0.399	0.17,0.363,0.243	0.017
505	"ENSMUSG00000051166"	"Eml5"	chr12	-	98771725	98771746	98776777	98776876	98768542	98768716	98782193	98782323	505	73,46,64	29,13,14	69,88,81	14,19,21	148	70	0.240191545714	1.0	0.544,0.626,0.684	0.7,0.687,0.646	-0.06
506	"ENSMUSG00000051166"	"Eml5"	chr12	-	98837025	98837163	98839262	98839347	98831512	98831769	98840765	98840901	506	14,16,13	58,34,74	31,18,27	71,64,62	134	187	0.171003816763	1.0	0.252,0.396,0.197	0.379,0.282,0.378	-0.065
507	"ENSMUSG00000051166"	"Eml5"	chr12	-	98837025	98837163	98839262	98839464	98831512	98831769	98840765	98840901	507	102,66,115	58,34,74	124,98,126	71,64,62	251	187	0.865026969564	1.0	0.567,0.591,0.537	0.565,0.533,0.602	-0.002
508	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98719036	98719151	98722443	98722484	98713738	98713781	98723267	98723463	508	304,464,347	139,220,154	284,266,291	118,143,145	164	90	0.671267025726	1.0	0.545,0.536,0.553	0.569,0.505,0.524	0.012
509	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98726568	98726669	98730081	98730237	98725977	98726138	98740503	98740578	509	314,481,378	624,925,686	359,323,323	595,615,621	150	205	0.650609518465	1.0	0.407,0.415,0.43	0.452,0.418,0.415	-0.011
510	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98730081	98730237	98740503	98740578	98726568	98726669	98745366	98745526	510	685,1050,745	194,248,173	661,675,693	179,193,170	205	124	0.513625900952	1.0	0.681,0.719,0.723	0.691,0.679,0.711	0.014
511	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98730081	98730237	98740503	98740578	98726568	98726669	98749840	98749961	511	696,1065,748	143,221,137	669,678,700	119,157,111	205	124	0.616115267471	1.0	0.746,0.745,0.768	0.773,0.723,0.792	-0.01
512	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98740503	98740578	98745366	98745526	98730081	98730237	98746306	98746539	512	265,366,268	349,508,419	230,280,228	390,371,381	124	209	0.394709464635	1.0	0.561,0.548,0.519	0.498,0.56,0.502	0.023
513	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98740503	98740578	98745366	98745526	98730081	98730237	98749840	98749961	513	293,436,309	255,379,315	253,315,251	289,282,266	124	209	0.289947779702	1.0	0.659,0.66,0.623	0.596,0.653,0.614	0.026
514	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98745366	98745526	98746306	98746539	98740503	98740578	98749840	98749961	514	337,477,392	621,880,766	375,354,349	671,608,710	209	282	0.840430120059	1.0	0.423,0.422,0.408	0.43,0.44,0.399	-0.005
515	"ENSMUSG00000021012"	"Zc3h14"	chr12	+	98749840	98749961	98751174	98751311	98746306	98746539	98751576	98751665	515	417,588,449	433,618,468	392,378,435	377,400,421	170	186	0.624648910132	1.0	0.513,0.51,0.512	0.532,0.508,0.531	-0.012
516	"ENSMUSG00000022761"	"Lztr1"	chr16	+	17329929	17329986	17333671	17333751	17327489	17327552	17333837	17333946	516	49,61,61	80,88,124	66,78,59	113,132,140	106	129	0.49189663996	1.0	0.427,0.458,0.374	0.415,0.418,0.339	0.029
517	"ENSMUSG00000079491"	"H2-T10"	chr17	-	36430080	36430356	36431956	36432075	36429827	36429932	36432184	36432357	517	1421,1380,1700	9063,9963,10359	1923,1917,1792	11974,11531,10671	168	325	0.369947344184	1.0	0.233,0.211,0.241	0.237,0.243,0.245	-0.013
520	"ENSMUSG00000061533"	"Cep128"	chr12	-	91222348	91222513	91233509	91233860	91200817	91200994	91256262	91256414	520	205,294,221	110,131,95	216,197,245	68,69,84	400	214	0.0107361274149	0.39864936269536577	0.499,0.546,0.554	0.63,0.604,0.609	-0.081
521	"ENSMUSG00000042472"	"Zfp410"	chr12	+	84376575	84376726	84378408	84378590	84373896	84374244	84379708	84379807	521	368,302,385	352,311,395	362,382,399	421,421,397	200	231	0.444143018417	1.0	0.547,0.529,0.53	0.498,0.512,0.537	0.02
522	"ENSMUSG00000042472"	"Zfp410"	chr12	+	84376575	84376726	84379708	84379798	84374052	84374244	84384389	84384515	522	368,303,385	180,167,233	362,383,399	208,199,216	200	139	0.962595320826	1.0	0.587,0.558,0.535	0.547,0.572,0.562	-0.0
523	"ENSMUSG00000042472"	"Zfp410"	chr12	+	84378408	84378590	84379708	84379798	84376575	84376726	84384389	84384515	523	366,302,426	180,166,234	432,439,431	209,200,217	231	139	0.369659293743	1.0	0.55,0.523,0.523	0.554,0.569,0.544	-0.024
524	"ENSMUSG00000007411"	"Mark3"	chr12	+	111559010	111559202	111570944	111570998	111540956	111541535	111581829	111581878	524	479,459,481	177,170,168	505,486,447	173,170,152	241	103	0.629734040843	1.0	0.536,0.536,0.55	0.555,0.55,0.557	-0.013
525	"ENSMUSG00000007411"	"Mark3"	chr12	+	111559010	111559202	111570944	111570998	111541447	111541535	111589678	111589749	525	479,459,481	37,63,44	505,484,446	31,47,34	241	103	0.0988938731221	1.0	0.847,0.757,0.824	0.874,0.815,0.849	-0.037
526	"ENSMUSG00000007411"	"Mark3"	chr12	+	111570944	111570998	111581829	111581878	111554583	111559202	111584751	111584817	526	128,134,153	124,114,119	140,135,147	132,143,145	103	98	0.260555800236	1.0	0.495,0.528,0.55	0.502,0.473,0.491	0.036
527	"ENSMUSG00000042628"	"Zfyve1"	chr12	-	83605387	83605494	83615622	83615837	83602374	83602483	83621405	83621910	527	228,223,259	123,113,118	283,276,284	127,137,160	264	156	0.962268680468	1.0	0.523,0.538,0.565	0.568,0.543,0.512	0.001
528	"ENSMUSG00000021188"	"Trip11"	chr12	-	101828851	101828951	101838082	101838186	101812854	101812936	101839581	101839745	528	100,85,80	84,89,83	70,95,76	92,95,91	153	149	0.227181300911	1.0	0.537,0.482,0.484	0.426,0.493,0.449	0.045
529	"ENSMUSG00000021140"	"Pcnx"	chr12	+	81964438	81966154	81975015	81975148	81960159	81960249	81980304	81980489	529	2279,2534,2696	9,17,13	2576,2603,2533	18,31,23	1765	182	0.00423435566627	0.210870912180246	0.963,0.939,0.955	0.937,0.896,0.919	0.035
530	"ENSMUSG00000021140"	"Pcnx"	chr12	+	81975015	81975148	81980304	81980489	81964438	81966154	81993704	81993795	530	14,29,23	42,22,43	28,36,20	51,49,63	182	234	0.587020293862	1.0	0.3,0.629,0.407	0.414,0.486,0.29	0.049
532	"ENSMUSG00000015143"	"Actn1"	chr12	-	80216956	80217022	80217459	80217540	80215631	80215790	80218502	80218649	532	596,782,551	42,38,23	678,702,651	45,51,44	130	115	0.097151496927	1.0	0.926,0.948,0.955	0.93,0.924,0.929	0.015
533	"ENSMUSG00000025060"	"Slk"	chr19	+	47597343	47597508	47600013	47600062	47568116	47568782	47600340	47600490	533	252,280,258	87,108,89	335,302,257	125,91,119	214	98	0.753949323784	1.0	0.57,0.543,0.57	0.551,0.603,0.497	0.011
534	"ENSMUSG00000021114"	"Atp6v1d"	chr12	-	78897245	78897313	78899038	78899118	78896513	78896558	78904000	78904118	534	387,307,374	336,240,321	405,414,416	340,354,322	129	117	0.86533287358	1.0	0.511,0.537,0.514	0.519,0.515,0.54	-0.004
535	"ENSMUSG00000021112"	"Mpp5"	chr12	+	78876426	78876594	78877626	78877829	78873034	78873106	78879138	78879249	535	98,109,99	110,96,126	116,91,118	152,145,128	217	252	0.19304593664	1.0	0.509,0.569,0.477	0.47,0.422,0.517	0.049
536	"ENSMUSG00000047454"	"Gphn"	chr12	+	78538811	78539084	78551390	78551525	78528072	78528139	78609629	78609672	536	176,149,161	97,78,70	126,160,150	74,85,88	322	184	0.386302587464	1.0	0.509,0.522,0.568	0.493,0.518,0.493	0.032
537	"ENSMUSG00000047454"	"Gphn"	chr12	+	78551390	78551525	78609629	78609672	78538811	78539084	78637307	78637445	537	59,54,41	25,21,28	45,47,52	19,23,26	184	92	0.92100772356	1.0	0.541,0.563,0.423	0.542,0.505,0.5	-0.007
538	"ENSMUSG00000047454"	"Gphn"	chr12	+	78551390	78551525	78609629	78609672	78540723	78540831	78637307	78637445	538	88,73,63	25,21,28	71,72,67	19,23,26	184	92	0.912963939339	1.0	0.638,0.635,0.529	0.651,0.61,0.563	-0.007
539	"ENSMUSG00000047454"	"Gphn"	chr12	+	78609629	78609672	78637307	78637445	78551390	78551525	78655918	78656011	539	33,26,24	76,70,73	25,33,28	94,73,65	92	187	0.945271605378	1.0	0.469,0.43,0.401	0.351,0.479,0.467	0.001
540	"ENSMUSG00000033373"	"Fntb"	chr12	+	76944100	76944187	76953718	76953848	76934745	76934829	76956984	76957020	540	62,81,74	107,169,133	61,68,74	117,130,116	136	179	0.743006069933	1.0	0.433,0.387,0.423	0.407,0.408,0.456	-0.009
541	"ENSMUSG00000022974"	"Paxbp1"	chr16	-	90816050	90816197	90818938	90819005	90813733	90813888	90819556	90819633	541	216,200,212	632,601,506	230,244,238	624,662,615	116	196	0.746556369467	1.0	0.366,0.36,0.414	0.384,0.384,0.395	-0.008
542	"ENSMUSG00000044712"	"Slc38a6"	chr12	+	73340472	73340573	73356918	73356971	73338933	73339007	73365750	73365790	542	4,5,8	23,24,22	4,10,1	20,27,21	150	102	0.76905385368	1.0	0.106,0.124,0.198	0.12,0.201,0.031	0.025
543	"ENSMUSG00000044712"	"Slc38a6"	chr12	+	73388480	73388534	73391566	73391667	73388181	73388247	73397287	73397412	543	20,20,23	43,33,20	17,23,10	31,25,31	103	150	0.597267775875	1.0	0.404,0.469,0.626	0.444,0.573,0.32	0.054
544	"ENSMUSG00000044712"	"Slc38a6"	chr12	+	73390442	73390522	73391566	73391667	73388480	73388534	73397287	73397412	544	12,13,9	46,36,23	14,12,12	32,26,33	129	150	0.371430854799	1.0	0.233,0.296,0.313	0.337,0.349,0.297	-0.047
545	"ENSMUSG00000021103"	"Mnat1"	chr12	+	73214773	73214926	73217367	73217441	73170490	73170700	73225978	73226082	545	214,196,190	113,102,123	229,207,181	114,105,89	202	123	0.341406913581	1.0	0.536,0.539,0.485	0.55,0.546,0.553	-0.03
546	"ENSMUSG00000021103"	"Mnat1"	chr12	+	73217367	73217441	73225978	73226082	73214773	73214926	73228557	73228698	546	77,72,94	163,137,147	75,82,75	154,138,149	123	153	0.821891373746	1.0	0.37,0.395,0.443	0.377,0.425,0.385	0.007
547	"ENSMUSG00000021103"	"Mnat1"	chr12	+	73225978	73226082	73228557	73228698	73217367	73217441	73234913	73235039	547	135,123,145	158,143,166	138,117,119	165,160,162	153	190	0.352357059897	1.0	0.515,0.516,0.52	0.509,0.476,0.477	0.03
548	"ENSMUSG00000060073"	"Psma3"	chr12	+	71030092	71030216	71031266	71031368	71025506	71025589	71031445	71031519	548	689,845,644	448,473,393	650,629,598	388,373,381	173	151	0.955835001883	1.0	0.573,0.609,0.589	0.594,0.595,0.578	0.001
549	"ENSMUSG00000060073"	"Psma3"	chr12	+	71030097	71030216	71031266	71031368	71025506	71025589	71031445	71031519	549	230,266,214	448,473,393	228,216,195	388,373,381	168	151	0.749065256544	1.0	0.316,0.336,0.329	0.346,0.342,0.315	-0.007
550	"ENSMUSG00000060073"	"Psma3"	chr12	+	71031266	71031368	71031445	71031519	71030092	71030216	71033636	71033709	550	468,519,427	238,283,225	395,449,401	235,217,197	151	123	0.916963645798	1.0	0.616,0.599,0.607	0.578,0.628,0.624	-0.003
551	"ENSMUSG00000060073"	"Psma3"	chr12	+	71031445	71031519	71033636	71033709	71031266	71031368	71035197	71035263	551	318,321,276	280,318,255	287,269,254	247,243,244	123	122	0.806557407632	1.0	0.53,0.5,0.518	0.535,0.523,0.508	-0.006
552	"ENSMUSG00000060073"	"Psma3"	chr12	+	71033636	71033709	71035197	71035263	71031266	71031519	71037258	71037305	552	236,277,227	318,427,310	225,220,198	310,321,259	122	115	0.808753595399	1.0	0.412,0.379,0.408	0.406,0.392,0.419	-0.006
553	"ENSMUSG00000021067"	"Sav1"	chr12	-	70015843	70015987	70022741	70023012	70011785	70013121	70030982	70031426	553	648,1002,611	487,719,502	663,690,669	463,522,482	320	193	0.611013674658	1.0	0.445,0.457,0.423	0.463,0.444,0.456	-0.013
554	"ENSMUSG00000020982"	"Nemf"	chr12	-	69367300	69367343	69368874	69369124	69367146	69367196	69371005	69371126	554	524,611,561	126,108,103	550,505,547	101,113,101	299	92	0.929731306729	1.0	0.561,0.635,0.626	0.626,0.579,0.625	-0.003
555	"ENSMUSG00000020982"	"Nemf"	chr12	-	69368874	69369124	69371005	69371126	69367300	69367343	69371206	69371265	555	223,253,205	533,610,568	205,181,170	561,501,560	170	299	0.158206339038	1.0	0.424,0.422,0.388	0.391,0.389,0.348	0.035
556	"ENSMUSG00000020982"	"Nemf"	chr12	-	69371005	69371126	69371206	69371265	69368874	69369124	69371692	69371750	556	68,92,70	225,282,226	69,62,54	216,199,191	108	170	0.840253728516	1.0	0.322,0.339,0.328	0.335,0.329,0.308	0.006
557	"ENSMUSG00000020974"	"Pole2"	chr12	-	69250864	69251041	69253183	69253292	69249680	69249748	69254632	69254710	557	77,131,99	132,187,106	72,64,73	102,98,79	158	226	0.829255442602	1.0	0.455,0.501,0.572	0.502,0.483,0.569	-0.009
558	"ENSMUSG00000020974"	"Pole2"	chr12	-	69250913	69251041	69253183	69253292	69249680	69249748	69254632	69254710	558	77,131,99	58,84,41	72,64,73	45,37,34	158	177	0.71559622754	1.0	0.598,0.636,0.73	0.642,0.66,0.706	-0.015
559	"ENSMUSG00000020974"	"Pole2"	chr12	-	69255690	69255745	69256085	69256175	69254794	69254854	69256595	69256768	559	89,105,93	43,62,49	60,80,68	42,37,41	139	104	0.671969841977	1.0	0.608,0.559,0.587	0.517,0.618,0.554	0.022
560	"ENSMUSG00000035597"	"Prpf39"	chr12	+	65094886	65095054	65100059	65100225	65090779	65090898	65100744	65100829	560	419,401,459	579,483,489	486,529,478	582,569,583	217	215	0.673179156178	1.0	0.418,0.451,0.482	0.453,0.479,0.448	-0.01
561	"ENSMUSG00000021000"	"Mia2"	chr12	+	59191484	59191556	59193121	59193148	59184483	59184572	59193632	59193743	561	405,532,453	11,4,6	450,507,454	16,19,18	121	76	0.000262826273647	0.01951830905873247	0.959,0.988,0.979	0.946,0.944,0.941	0.032
562	"ENSMUSG00000021000"	"Mia2"	chr12	+	59219310	59219378	59226635	59226794	59217742	59217778	59230972	59231089	562	513,586,457	1113,1422,1124	462,564,520	990,1225,1289	117	208	0.6832329767	1.0	0.45,0.423,0.42	0.453,0.45,0.418	-0.009
563	"ENSMUSG00000021000"	"Mia2"	chr12	+	59220891	59220974	59223116	59223245	59219310	59219378	59226635	59226794	563	541,665,469	567,773,571	504,593,538	591,677,608	132	178	0.948704627399	1.0	0.563,0.537,0.526	0.535,0.542,0.544	0.002
564	"ENSMUSG00000060121"	"Gemin2"	chr12	+	59063953	59064013	59064797	59064911	59063651	59063741	59067174	59067219	564	78,80,89	118,151,170	73,91,75	125,157,111	109	163	0.587701027904	1.0	0.497,0.442,0.439	0.466,0.464,0.503	-0.018
565	"ENSMUSG00000021027"	"Ralgapa1"	chr12	-	55723188	55724050	55730691	55730875	55720237	55720309	55731271	55731406	565	185,223,179	1075,1272,967	183,178,193	1104,1053,1089	233	911	0.713844146756	1.0	0.402,0.407,0.42	0.393,0.398,0.409	0.01
566	"ENSMUSG00000021027"	"Ralgapa1"	chr12	-	55788218	55788348	55793900	55794049	55786116	55786354	55804710	55804845	566	146,167,125	115,114,95	114,112,113	110,104,96	198	179	0.118150311826	1.0	0.534,0.57,0.543	0.484,0.493,0.516	0.051
567	"ENSMUSG00000035021"	"Baz1a"	chr12	-	54955783	54955932	54958094	54958246	54947095	54947343	54959361	54959525	567	284,480,251	230,396,203	219,233,223	207,244,216	201	198	0.0803778971837	1.0	0.549,0.544,0.549	0.51,0.485,0.504	0.048
568	"ENSMUSG00000054302"	"Eapp"	chr12	-	54732644	54732756	54738784	54738880	54725294	54725408	54739559	54739741	568	242,211,231	295,298,307	263,219,239	341,275,284	145	161	0.616468140721	1.0	0.477,0.44,0.455	0.461,0.469,0.483	-0.014
569	"ENSMUSG00000020954"	"Strn3"	chr12	-	51676156	51676290	51689886	51689997	51674487	51674663	51694776	51694918	569	23,12,26	290,232,240	17,11,13	264,282,251	160	183	0.0424779071259	0.9035627179092196	0.083,0.056,0.11	0.069,0.043,0.056	0.027
570	"ENSMUSG00000020954"	"Strn3"	chr12	-	51680361	51680502	51689886	51689997	51676156	51676290	51694776	51694918	570	25,13,28	39,34,34	20,14,13	45,26,35	160	190	0.246590057362	1.0	0.432,0.312,0.494	0.345,0.39,0.306	0.066
571	"ENSMUSG00000020952"	"Scfd1"	chr12	+	51433832	51433921	51436064	51436155	51430887	51430958	51437088	51437211	571	115,111,140	137,101,121	113,119,113	116,122,92	138	140	0.847670715748	1.0	0.46,0.527,0.54	0.497,0.497,0.555	-0.007
572	"ENSMUSG00000020952"	"Scfd1"	chr12	+	51433849	51433921	51436064	51436155	51430887	51430958	51437088	51437211	572	43,50,58	137,101,121	43,41,42	116,122,92	121	140	0.57194152444	1.0	0.266,0.364,0.357	0.3,0.28,0.346	0.02
573	"ENSMUSG00000020952"	"Scfd1"	chr12	+	51462297	51462379	51469689	51469786	51461632	51461706	51472820	51472891	573	113,93,115	125,96,110	117,109,110	129,124,103	131	146	0.849337174154	1.0	0.502,0.519,0.538	0.503,0.495,0.543	0.006
574	"ENSMUSG00000023505"	"Cdca3"	chr6	+	124808324	124808451	124809108	124809402	124807326	124807613	124809528	124809548	574	821,1003,912	2327,2772,2511	945,903,888	2642,2445,2462	176	343	0.922311317392	1.0	0.407,0.414,0.414	0.411,0.419,0.413	-0.003
575	"ENSMUSG00000030180"	"Kdm5a"	chr6	+	120345892	120346015	120351777	120351948	120343530	120343608	120358495	120358630	575	237,192,252	296,237,263	221,215,202	268,255,279	172	220	0.519096370734	1.0	0.506,0.509,0.551	0.513,0.519,0.481	0.018
576	"ENSMUSG00000030123"	"Plxnd1"	chr6	-	115936737	115936801	115936878	115936982	115936270	115936305	115937386	115937543	576	561,390,689	412,244,480	719,680,608	490,464,453	153	113	0.830309042396	1.0	0.501,0.541,0.515	0.52,0.52,0.498	0.006
577	"ENSMUSG00000057841"	"Rpl32"	chr6	-	115783946	115784128	115784762	115784863	115782465	115782649	115785658	115785708	577	7995,13378,6743	17134,26787,14649	5818,6506,6421	12957,14257,13590	150	231	0.680847724066	1.0	0.418,0.435,0.415	0.409,0.413,0.421	0.008
578	"ENSMUSG00000059900"	"Tmem40"	chr6	-	115715908	115715983	115718501	115718633	115713343	115713397	115719270	115719348	578	10,2,5	6,1,1	2,10,12	2,7,1	181	124	0.903676807717	1.0	0.533,0.578,0.774	0.407,0.495,0.892	0.03
579	"ENSMUSG00000044533"	"Rps2"	chr17	+	24939942	24940276	24940596	24940701	24939507	24939705	24940776	24940899	579	7201,12663,6477	6,19,10	5825,6570,6175	8,3,7	383	154	1	1.0	0.998,0.996,0.996	0.997,0.999,0.997	-0.001
580	"ENSMUSG00000044533"	"Rps2"	chr17	+	24939942	24940276	24940596	24940688	24939507	24939705	24940776	24940900	580	7201,12663,6477	1833,3302,1695	5825,6570,6175	1482,1747,1702	383	141	0.782687966825	1.0	0.591,0.585,0.585	0.591,0.581,0.572	0.006
581	"ENSMUSG00000060477"	"Irak2"	chr6	+	113642663	113642807	113647159	113647254	113624599	113624782	113649699	113649900	581	18,8,15	13,11,10	23,16,23	17,18,17	193	144	0.978127082158	1.0	0.508,0.352,0.528	0.502,0.399,0.502	-0.005
582	"ENSMUSG00000034269"	"Setd5"	chr6	+	113081895	113082082	113086845	113086951	113054325	113054673	113087334	113087486	582	345,361,330	147,145,156	375,374,324	141,134,139	236	155	0.325361507175	1.0	0.607,0.621,0.581	0.636,0.647,0.605	-0.026
