ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
592	"ENSMUSG00000044533"	"Rps2"	chr17	+	24939246	24939705	24939246	24939426	24939507	24939705	592	141,304,146	2673,4838,2263	128,143,130	2055,2297,2159	98	49	0.852154342005	1.0	0.026,0.03,0.031	0.03,0.03,0.029	-0.001
593	"ENSMUSG00000002769"	"Gnmt"	chr17	-	47036986	47037337	47036986	47037108	47037194	47037337	593	1,5,9	2,2,4	4,6,7	1,1,0	98	49	0.000395533905777	0.029952703955658275	0.2,0.556,0.529	0.667,0.75,1.0	-0.377
594	"ENSMUSG00000043088"	"Il17re"	chr6	+	113443069	113443368	113443069	113443115	113443213	113443368	594	2,0,6	16,2,7	2,1,0	6,8,9	98	49	0.0388521632319	0.4007907364974948	0.059,0.0,0.3	0.143,0.059,0.0	0.052
595	"ENSMUSG00000043088"	"Il17re"	chr6	+	113445866	113446089	113445866	113445918	113445990	113446089	595	5,3,3	12,6,9	1,4,2	6,7,7	98	49	0.581305634425	1.0	0.172,0.2,0.143	0.077,0.222,0.125	0.03
596	"ENSMUSG00000001632"	"Brpf1"	chr6	+	113298689	113299047	113298689	113298826	113298928	113299047	596	77,71,87	45,50,46	101,86,66	54,55,46	98	49	0.894565470865	1.0	0.461,0.415,0.486	0.483,0.439,0.418	0.007
597	"ENSMUSG00000036112"	"Metap2"	chr10	-	93715401	93716000	93715401	93715435	93715934	93716000	597	320,475,292	5,8,3	286,339,267	6,0,1	98	49	0.0822680791528	0.5832281696534674	0.97,0.967,0.98	0.96,1.0,0.993	-0.012
599	"ENSMUSG00000036112"	"Metap2"	chr10	-	93715401	93716000	93715401	93715504	93715934	93716000	599	23,32,15	288,416,266	26,25,24	220,263,235	98	49	0.0547914384563	0.472850758578901	0.038,0.037,0.027	0.056,0.045,0.049	-0.016
600	"ENSMUSG00000036112"	"Metap2"	chr10	-	93715401	93716000	93715401	93715534	93715934	93716000	600	19,24,11	0,1,0	21,17,24	1,2,5	98	49	0.000166812472636	0.018527305294105064	1.0,0.923,1.0	0.913,0.81,0.706	0.165
601	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144132949	144133276	144132949	144133069	144133169	144133276	601	98,57,73	105,51,95	81,98,102	79,78,87	98	49	0.125649851901	0.6833320311386345	0.318,0.358,0.278	0.339,0.386,0.37	-0.047
602	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144150873	144151237	144150873	144150974	144151062	144151237	602	38,22,27	95,42,87	33,27,33	84,78,80	98	49	0.967333615242	1.0	0.167,0.208,0.134	0.164,0.148,0.171	0.009
603	"ENSMUSG00000066621"	"Tecpr1"	chr5	-	144153720	144154226	144153720	144153843	144154043	144154226	603	44,23,40	39,40,45	36,49,35	40,47,41	98	49	0.658898812462	1.0	0.361,0.223,0.308	0.31,0.343,0.299	-0.02
604	"ENSMUSG00000048930"	"Tada3"	chr6	-	113353852	113354700	113353852	113353906	113354276	113354700	604	15,14,26	24,18,21	10,15,16	14,18,18	98	49	0.861056070953	1.0	0.238,0.28,0.382	0.263,0.294,0.308	0.012
605	"ENSMUSG00000052144"	"Ppp4r2"	chr6	+	100840083	100842178	100840083	100840121	100842034	100842178	605	53,30,31	1,0,0	34,32,31	0,0,0	98	49	1	1.0	0.964,1.0,1.0	1.0,1.0,1.0	-0.012
606	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	55144975	55145823	55144975	55145087	55145342	55145823	606	20,7,17	11,5,16	18,19,16	5,3,7	98	49	0.0151017744064	0.2575935535393	0.476,0.412,0.347	0.643,0.76,0.533	-0.234
607	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	55144975	55145823	55144975	55145087	55145717	55145823	607	29,6,18	0,0,0	14,17,20	2,1,0	98	49	0.804966666364	1.0	1.0,1.0,1.0	0.778,0.895,1.0	0.109
608	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	55145342	55145823	55145342	55145560	55145717	55145823	608	23,4,18	3,2,4	20,14,22	1,1,5	98	49	0.323419351872	0.9174265115197437	0.793,0.5,0.692	0.909,0.875,0.687	-0.162
609	"ENSMUSG00000022199"	"Slc22a17"	chr14	-	55149698	55150560	55149698	55150187	55150323	55150560	609	2,0,0	0,1,0	0,3,0	1,0,1	98	49	1	1.0	1.0,0.0,NA	0.0,1.0,0.0	0.167
610	"ENSMUSG00000005881"	"Ergic3"	chr2	+	155859716	155860199	155859716	155859772	155859990	155860199	610	31,21,28	134,135,171	46,35,28	178,150,159	98	49	0.242730457655	0.8573298850323494	0.104,0.072,0.076	0.114,0.104,0.081	-0.016
611	"ENSMUSG00000022948"	"Setd4"	chr16	-	93382066	93383205	93382066	93382190	93383124	93383205	611	25,23,39	60,48,80	34,39,38	81,101,88	98	49	0.571246302371	1.0	0.172,0.193,0.196	0.173,0.162,0.178	0.016
613	"ENSMUSG00000079550"	"Mpp4"	chr1	-	59183812	59185572	59183812	59184009	59185500	59185572	613	5,5,0	8,5,0	0,2,0	2,0,1	98	49	1	1.0	0.238,0.333,NA	0.0,1.0,0.0	-0.048
614	"ENSMUSG00000048794"	"Cfap100"	chr6	-	90386323	90386632	90386323	90386475	90386583	90386632	614	0,0,0	0,1,0	0,0,1	0,0,1	98	49	1	1.0	NA,0.0,NA	NA,NA,0.333	-0.333
618	"ENSMUSG00000002871"	"Tpra1"	chr6	+	88887132	88887383	88887132	88887243	88887322	88887383	618	90,78,74	51,37,62	100,102,115	47,52,50	98	49	0.148905805831	0.7180233647306686	0.469,0.513,0.374	0.515,0.495,0.535	-0.063
620	"ENSMUSG00000021281"	"Tnfaip2"	chr12	+	111414680	111415073	111414680	111414803	111414972	111415073	620	8,1,0	13,2,4	4,6,9	4,17,6	98	49	0.209734524969	0.8174034955789544	0.235,0.2,0.0	0.333,0.15,0.429	-0.159
621	"ENSMUSG00000018677"	"Slc25a39"	chr11	-	102294458	102294698	102294458	102294539	102294616	102294698	621	7,12,14	94,127,88	6,8,10	72,73,74	98	49	0.927601187231	1.0	0.036,0.045,0.074	0.04,0.052,0.063	-0.0
622	"ENSMUSG00000071337"	"Tia1"	chr6	+	86395859	86397393	86395859	86395914	86397305	86397393	622	142,87,172	48,53,36	136,148,133	39,40,45	98	49	0.490088676282	1.0	0.597,0.451,0.705	0.636,0.649,0.596	-0.043
623	"ENSMUSG00000071337"	"Tia1"	chr6	+	86400587	86401402	86400587	86400653	86401326	86401402	623	235,165,278	25,19,45	222,248,233	35,47,28	98	49	0.290202579853	0.8929044973621162	0.825,0.813,0.755	0.76,0.725,0.806	0.034
625	"ENSMUSG00000028034"	"Fubp1"	chr3	+	151919613	151921267	151919613	151919704	151921228	151921267	625	36,42,47	358,548,335	30,24,25	306,287,289	98	49	0.415631402284	0.9725307811869999	0.048,0.037,0.066	0.047,0.04,0.041	0.008
626	"ENSMUSG00000028034"	"Fubp1"	chr3	+	151937513	151940207	151937513	151937659	151938031	151940207	626	340,355,366	291,429,227	341,326,344	223,218,206	98	49	0.0364986865457	0.3923020115170078	0.369,0.293,0.446	0.433,0.428,0.455	-0.069
627	"ENSMUSG00000028034"	"Fubp1"	chr3	+	151937513	151940207	151937513	151937659	151940160	151940207	627	308,301,335	20,31,13	278,297,303	16,21,18	98	49	0.719272909741	1.0	0.885,0.829,0.928	0.897,0.876,0.894	-0.008
629	"ENSMUSG00000097709"	"2810429I04Rik"	chr13	+	3528242	3530001	3528242	3528352	3529908	3530001	629	8,6,5	7,3,5	2,1,2	1,3,3	98	49	0.152269124693	0.72480103353868	0.364,0.5,0.333	0.5,0.143,0.25	0.101
632	"ENSMUSG00000025375"	"Aatk"	chr11	-	119898138	119900301	119898138	119899270	119900100	119900301	632	1,1,1	2,1,3	1,0,0	0,2,1	98	49	0.561500484263	1.0	0.2,0.333,0.143	1.0,0.0,0.0	-0.108
633	"ENSMUSG00000053470"	"Kdm3a"	chr6	-	71597121	71597552	71597121	71597194	71597427	71597552	633	6,2,6	166,177,167	1,8,3	177,156,169	98	49	0.859177379118	1.0	0.018,0.006,0.018	0.003,0.025,0.009	0.002
634	"ENSMUSG00000034974"	"Dapk3"	chr10	+	81025772	81026345	81025772	81026133	81026215	81026345	634	17,10,11	92,93,96	21,21,19	96,85,99	98	49	0.0357328016079	0.38909050639713333	0.085,0.051,0.054	0.099,0.11,0.088	-0.036
635	"ENSMUSG00000056724"	"Nbeal2"	chr9	-	110457461	110457817	110457461	110457571	110457686	110457817	635	79,75,67	53,27,53	76,107,87	49,46,54	98	49	0.796584234251	1.0	0.427,0.581,0.387	0.437,0.538,0.446	-0.009
638	"ENSMUSG00000079110"	"Capn3"	chr2	+	120332867	120333074	120332867	120332925	120333009	120333074	638	70,38,78	123,82,174	87,69,67	158,125,112	98	49	0.339169383344	0.9278426808720919	0.222,0.188,0.183	0.216,0.216,0.23	-0.023
639	"ENSMUSG00000032942"	"Ucp3"	chr7	+	100128580	100129888	100128580	100128799	100129292	100129888	639	0,0,2	1,3,2	0,1,2	2,3,0	98	49	0.36378554436	0.9484612158118311	0.0,0.0,0.333	0.0,0.143,1.0	-0.27
640	"ENSMUSG00000032942"	"Ucp3"	chr7	+	100129292	100129888	100129292	100129494	100129687	100129888	640	0,3,0	0,3,1	1,1,3	1,1,0	98	49	1	1.0	NA,0.333,0.0	0.333,0.333,1.0	-0.389
642	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7632793	7633923	7632793	7633094	7633677	7633923	642	1,1,2	16,12,11	3,4,4	12,16,24	98	49	0.065728121752	0.5153084745356801	0.03,0.04,0.083	0.111,0.111,0.077	-0.049
643	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7635668	7637069	7635668	7635786	7637012	7637069	643	9,3,4	41,15,28	11,4,3	20,40,24	98	49	0.981311453384	1.0	0.099,0.091,0.067	0.216,0.048,0.059	-0.022
644	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7637233	7638835	7637233	7637309	7638687	7638835	644	12,12,7	32,22,24	13,5,5	33,33,36	98	49	0.076113888276	0.5586155853207754	0.158,0.214,0.127	0.165,0.07,0.065	0.066
645	"ENSMUSG00000000134"	"Tfe3"	chrX	+	7638687	7641440	7638687	7638835	7639732	7641440	645	9,1,7	25,14,17	4,6,9	21,15,18	98	49	0.715622630258	1.0	0.153,0.034,0.171	0.087,0.167,0.2	-0.032
646	"ENSMUSG00000024740"	"Ddb1"	chr19	+	10604489	10605228	10604489	10604599	10605125	10605228	646	48,60,47	1,0,1	39,49,59	1,2,0	98	49	1	1.0	0.96,1.0,0.959	0.951,0.925,1.0	0.014
648	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48667882	48667304	48667447	48667710	48667882	648	649,320,372	7,3,6	462,518,420	4,11,6	98	49	0.473415341291	0.9989993142378796	0.979,0.982,0.969	0.983,0.959,0.972	0.005
649	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48667882	48667304	48667391	48667775	48667882	649	674,293,405	6,2,4	476,552,425	4,9,8	98	49	0.125015827198	0.6833320311386345	0.983,0.987,0.981	0.983,0.968,0.964	0.012
650	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48668994	48667304	48667391	48668299	48668994	650	610,276,360	2,3,5	405,532,432	9,9,5	98	49	0.0275505834833	0.3387400153740059	0.993,0.979,0.973	0.957,0.967,0.977	0.015
651	"ENSMUSG00000054435"	"Gimap4"	chr6	+	48667304	48668994	48667304	48667882	48668331	48668994	651	927,386,507	1,1,1	659,742,614	1,1,2	98	49	1	1.0	0.998,0.995,0.996	0.997,0.997,0.994	0.0
652	"ENSMUSG00000029814"	"Igf2bp3"	chr6	-	49084275	49085994	49084275	49084398	49085859	49085994	652	5,4,5	32,39,1	4,3,5	0,0,0	98	49	1.06914477271e-12	1.78119519133486e-09	0.072,0.049,0.714	1.0,1.0,1.0	-0.722
653	"ENSMUSG00000023367"	"Tmem176a"	chr6	+	48819137	48820775	48819137	48819335	48820718	48820775	653	11,8,12	0,0,0	11,13,7	1,0,0	98	49	1	1.0	1.0,1.0,1.0	0.846,1.0,1.0	0.051
654	"ENSMUSG00000040359"	"Ufl1"	chr4	-	25269027	25270618	25269027	25269174	25270559	25270618	654	12,4,9	26,32,21	11,11,14	24,19,37	98	49	0.249079174717	0.8582571431819346	0.187,0.059,0.176	0.186,0.224,0.159	-0.049
655	"ENSMUSG00000056938"	"Acbd4"	chr11	+	102994351	102994998	102994351	102994470	102994918	102994998	655	1,2,3	4,0,3	1,3,1	2,1,2	98	49	0.808231505389	1.0	0.111,1.0,0.333	0.2,0.6,0.2	0.148
657	"ENSMUSG00000056938"	"Acbd4"	chr11	+	103002367	103003023	103002367	103002483	103002668	103003023	657	82,52,71	0,0,0	80,86,80	1,0,0	98	49	1	1.0	1.0,1.0,1.0	0.976,1.0,1.0	0.008
658	"ENSMUSG00000029859"	"Epha1"	chr6	-	42341470	42342054	42341470	42341598	42341709	42342054	658	2,1,1	5,1,3	2,3,3	10,10,5	98	49	0.633308729224	1.0	0.167,0.333,0.143	0.091,0.13,0.231	0.064
659	"ENSMUSG00000029860"	"Zyx"	chr6	+	42326966	42327410	42326966	42327053	42327190	42327410	659	12,5,11	24,14,27	21,14,18	43,47,32	98	49	0.846601046779	1.0	0.2,0.152,0.169	0.196,0.13,0.22	-0.008
660	"ENSMUSG00000029860"	"Zyx"	chr6	+	42334785	42335326	42334785	42334919	42335102	42335326	660	308,207,303	5,1,4	346,358,371	5,8,4	98	49	0.376322922934	0.9602386569621703	0.969,0.99,0.974	0.972,0.957,0.979	0.008
661	"ENSMUSG00000033276"	"Stk36"	chr1	+	74672665	74673915	74672665	74672813	74673168	74673915	661	4,0,0	0,1,1	2,1,1	0,1,1	98	49	0.00971320404645	0.20227747426732123	1.0,0.0,0.0	1.0,0.333,0.333	-0.222
662	"ENSMUSG00000006179"	"Prss16"	chr13	-	22187095	22187495	22187095	22187241	22187315	22187495	662	363,254,376	1224,744,1008	242,391,427	944,1119,1183	98	49	0.671517471994	1.0	0.129,0.146,0.157	0.114,0.149,0.153	0.005
663	"ENSMUSG00000001082"	"Mfsd10"	chr5	-	34791934	34792306	34791934	34791988	34792194	34792306	663	106,82,82	3,3,4	94,93,63	4,0,2	98	49	0.262880749143	0.8706944892092208	0.946,0.932,0.911	0.922,1.0,0.94	-0.024
664	"ENSMUSG00000001082"	"Mfsd10"	chr5	-	34791934	34792306	34791934	34792043	34792194	34792306	664	42,46,36	32,21,28	63,44,35	34,33,18	98	49	0.714431721015	1.0	0.396,0.523,0.391	0.481,0.4,0.493	-0.021
665	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56679990	56680394	56679990	56680018	56680298	56680394	665	23,37,23	115,144,115	20,16,28	112,106,96	98	49	0.65374677059	1.0	0.091,0.114,0.091	0.082,0.07,0.127	0.006
666	"ENSMUSG00000091625"	"Lsm5"	chr6	-	56679990	56680394	56679990	56680018	56680302	56680394	666	37,45,38	5,7,13	28,21,34	5,1,1	98	49	0.0209893649176	0.30671983058310087	0.787,0.763,0.594	0.737,0.913,0.944	-0.15
667	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125000995	125001515	125000995	125001233	125001376	125001515	667	62,62,61	12,9,16	76,76,69	2,5,10	98	49	0.00270698781625	0.09911740004115385	0.721,0.775,0.656	0.95,0.884,0.775	-0.152
668	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125000995	125001515	125000995	125001233	125001467	125001515	668	74,71,71	99,94,95	91,90,76	96,78,73	98	49	0.0283208347175	0.34314553192258185	0.272,0.274,0.272	0.322,0.366,0.342	-0.071
669	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125000995	125002045	125000995	125001233	125001708	125002045	669	65,61,54	6,11,1	72,66,52	11,6,5	98	49	0.598374345572	1.0	0.844,0.735,0.964	0.766,0.846,0.839	0.031
670	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125000995	125002045	125000995	125001515	125001708	125002045	670	54,58,37	54,68,82	62,54,61	76,66,62	98	49	0.377893786261	0.9602386569621703	0.333,0.299,0.184	0.29,0.29,0.33	-0.031
671	"ENSMUSG00000038346"	"Zfp384"	chr6	+	125000995	125002045	125000995	125001233	125001825	125002045	671	149,138,178	0,0,0	185,170,162	1,0,1	98	49	1	1.0	1.0,1.0,1.0	0.989,1.0,0.988	0.008
672	"ENSMUSG00000029925"	"Tbxas1"	chr6	+	39057872	39060789	39057872	39058010	39060626	39060789	672	1,2,3	6,3,2	1,2,0	1,1,2	98	49	0.236764959768	0.8541980142338788	0.077,0.25,0.429	0.333,0.5,0.0	-0.026
673	"ENSMUSG00000038538"	"Ubn2"	chr6	+	38464042	38468866	38464042	38464085	38467318	38468866	673	5,12,6	15,14,11	5,1,4	18,8,21	98	49	0.0131383805093	0.24141010653252973	0.143,0.3,0.214	0.122,0.059,0.087	0.13
674	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098304	6098637	6098304	6098397	6098484	6098637	674	11,13,11	73,65,60	15,16,16	68,86,62	98	49	0.383112068559	0.9613545004514703	0.07,0.091,0.084	0.099,0.085,0.114	-0.018
675	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6098484	6098773	6098484	6098637	6098724	6098773	675	14,16,9	74,98,81	13,11,9	77,74,99	98	49	0.550023943093	1.0	0.086,0.075,0.053	0.078,0.069,0.043	0.008
676	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6099927	6099179	6099283	6099800	6099927	676	35,27,24	53,53,34	38,29,22	48,53,45	98	49	0.931663621951	1.0	0.248,0.203,0.261	0.284,0.215,0.196	0.006
677	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6099179	6100121	6099179	6099927	6100021	6100121	677	26,13,16	60,74,60	30,23,15	65,75,72	98	49	0.572604970678	1.0	0.178,0.081,0.118	0.188,0.133,0.094	-0.013
678	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101099	6100551	6100715	6100970	6101099	678	24,28,19	41,62,56	27,27,16	56,57,60	98	49	0.646438409854	1.0	0.226,0.184,0.145	0.194,0.191,0.118	0.017
679	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6100715	6101184	6101340	679	24,41,23	0,0,0	28,43,16	0,1,0	98	49	1	1.0	1.0,1.0,1.0	1.0,0.956,1.0	0.015
680	"ENSMUSG00000024807"	"Syvn1"	chr19	+	6100551	6101340	6100551	6101099	6101184	6101340	680	21,28,21	71,71,76	9,34,11	68,77,86	98	49	0.128775511956	0.6843381273323637	0.129,0.165,0.121	0.062,0.181,0.06	0.037
681	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32611019	32611762	32611019	32611177	32611371	32611762	681	509,330,401	324,250,330	546,540,562	303,344,292	98	49	0.0124082693485	0.2357005463047706	0.44,0.398,0.378	0.474,0.44,0.49	-0.063
682	"ENSMUSG00000052142"	"Rasal3"	chr17	-	32622029	32622555	32622029	32622373	32622494	32622555	682	419,257,353	212,190,200	414,424,458	235,223,257	98	49	0.532459068348	1.0	0.497,0.403,0.469	0.468,0.487,0.471	-0.019
683	"ENSMUSG00000029782"	"Tmem209"	chr6	-	30506784	30508511	30506784	30506916	30508452	30508511	683	10,11,17	39,42,56	7,12,17	45,62,46	98	49	0.556723077614	1.0	0.114,0.116,0.132	0.072,0.088,0.156	0.015
684	"ENSMUSG00000038895"	"Zfp653"	chr9	-	21967288	21967824	21967288	21967388	21967709	21967824	684	28,18,25	34,39,47	37,31,22	35,45,43	98	49	0.378486929856	0.9602386569621703	0.292,0.188,0.21	0.346,0.256,0.204	-0.039
685	"ENSMUSG00000038895"	"Zfp653"	chr9	-	21968796	21969711	21968796	21968974	21969099	21969711	685	64,83,80	12,14,15	76,72,62	17,8,15	98	49	0.92760301432	1.0	0.727,0.748,0.727	0.691,0.818,0.674	0.006
686	"ENSMUSG00000038895"	"Zfp653"	chr9	-	21968796	21969711	21968796	21968998	21969099	21969711	686	54,75,56	5,5,7	66,52,51	7,7,12	98	49	0.119034583789	0.6790752563353935	0.844,0.882,0.8	0.825,0.788,0.68	0.078
688	"ENSMUSG00000008450"	"Nutf2"	chr8	+	106602985	106603240	106602985	106603057	106603141	106603240	688	21,24,19	182,343,185	32,25,22	159,161,152	98	49	0.00201456980896	0.08751489161829365	0.055,0.034,0.049	0.091,0.072,0.067	-0.031
689	"ENSMUSG00000026941"	"Mamdc4"	chr2	-	25458469	25458779	25458469	25458558	25458641	25458779	689	23,16,17	3,1,3	23,21,25	1,2,0	98	49	0.0230824675443	0.3184446198116951	0.793,0.889,0.739	0.92,0.84,1.0	-0.113
690	"ENSMUSG00000028114"	"Mettl14"	chr3	-	123161945	123165134	123161945	123163339	123164923	123165134	690	21,19,20	28,41,44	19,27,23	44,37,44	98	49	0.870723850808	1.0	0.273,0.188,0.185	0.178,0.267,0.207	-0.002
691	"ENSMUSG00000063511"	"Snrnp70"	chr7	-	45030140	45032608	45030140	45030242	45031248	45032608	691	633,368,709	14,9,21	708,774,748	24,21,26	98	49	0.26669891289	0.873418209190503	0.958,0.953,0.944	0.937,0.949,0.935	0.011
692	"ENSMUSG00000063511"	"Snrnp70"	chr7	-	45030140	45032608	45030140	45030242	45032548	45032608	692	867,452,955	17,10,14	988,1034,977	11,14,12	98	49	0.123356949479	0.6833320311386345	0.962,0.958,0.972	0.978,0.974,0.976	-0.012
693	"ENSMUSG00000029632"	"Ndufa4"	chr6	-	11905200	11906107	11905200	11905261	11906018	11906107	693	37,31,22	871,1203,905	15,24,21	773,875,826	98	49	0.220409224104	0.8346243016483077	0.021,0.013,0.012	0.01,0.014,0.013	0.003
694	"ENSMUSG00000021557"	"Agtpbp1"	chr13	-	59621501	59622526	59621501	59621631	59622345	59622526	694	11,27,10	23,14,28	17,22,20	20,16,22	98	49	0.338627326651	0.9278426808720919	0.193,0.491,0.152	0.298,0.407,0.312	-0.06
695	"ENSMUSG00000042447"	"Mios"	chr6	+	8233049	8234361	8233049	8233254	8234231	8234361	695	5,5,5	24,34,33	2,4,4	28,30,33	98	49	0.281465581367	0.884773235664068	0.094,0.068,0.07	0.034,0.062,0.057	0.026
696	"ENSMUSG00000036502"	"Tmem255a"	chrX	-	37313457	37314002	37313457	37313546	37313930	37314002	696	2,1,1	0,1,0	0,0,1	1,2,1	98	49	8.31778488364e-06	0.002771485923228848	1.0,0.333,1.0	0.0,0.0,0.333	0.667
697	"ENSMUSG00000041264"	"Uspl1"	chr5	+	149150161	149152244	149150161	149150332	149150832	149152244	697	280,269,275	58,79,93	246,271,238	61,65,68	98	49	0.613417841363	1.0	0.707,0.63,0.597	0.668,0.676,0.636	-0.015
699	"ENSMUSG00000020116"	"Pno1"	chr11	-	17159076	17159394	17159076	17159137	17159310	17159394	699	7,14,9	62,113,65	3,6,7	43,44,34	98	49	0.95561669047	1.0	0.053,0.058,0.065	0.034,0.064,0.093	-0.005
701	"ENSMUSG00000038780"	"Smurf1"	chr5	-	144817434	144818629	144817434	144817510	144818427	144818629	701	15,12,21	13,8,9	21,14,14	15,19,9	98	49	0.35351085121	0.9384121490784865	0.366,0.429,0.538	0.412,0.269,0.437	0.072
702	"ENSMUSG00000038780"	"Smurf1"	chr5	-	144817434	144818629	144817434	144817519	144818427	144818629	702	9,6,12	32,29,21	14,11,7	26,32,20	98	49	0.488984605026	1.0	0.123,0.094,0.222	0.212,0.147,0.149	-0.023
703	"ENSMUSG00000026034"	"Clk1"	chr1	-	58456171	58456542	58456171	58456338	58456425	58456542	703	144,93,130	586,352,479	158,174,144	644,706,708	98	49	0.316796679329	0.9147023704716015	0.109,0.117,0.119	0.109,0.11,0.092	0.011
704	"ENSMUSG00000026034"	"Clk1"	chr1	-	58458825	58460467	58458825	58458892	58460241	58460467	704	561,409,593	20,21,28	634,664,726	25,30,28	98	49	0.721238293554	1.0	0.933,0.907,0.914	0.927,0.917,0.928	-0.006
706	"ENSMUSG00000047284"	"Neurl4"	chr11	+	69793833	69794545	69793833	69794278	69794479	69794545	706	45,56,38	22,42,30	46,43,52	39,33,42	98	49	0.387567842473	0.9631034644708528	0.506,0.4,0.388	0.371,0.394,0.382	0.049
708	"ENSMUSG00000029580"	"Actb"	chr5	-	142890991	142891231	142890991	142891033	142891183	142891231	708	5617,5918,4758	32,26,18	6735,6631,6247	30,29,24	98	49	1	1.0	0.989,0.991,0.992	0.991,0.991,0.992	-0.001
709	"ENSMUSG00000029576"	"Radil"	chr5	-	142471167	142471746	142471167	142471307	142471609	142471746	709	0,0,1	0,0,0	0,0,0	0,1,0	98	49	1	1.0	NA,NA,1.0	NA,0.0,NA	1.0
711	"ENSMUSG00000000148"	"Brat1"	chr5	+	140695892	140697408	140695892	140696047	140697260	140697408	711	6,2,3	23,24,24	4,4,1	29,31,35	98	49	0.307510122027	0.9079014827423539	0.115,0.04,0.059	0.065,0.061,0.014	0.025
712	"ENSMUSG00000000148"	"Brat1"	chr5	+	140698259	140698927	140698259	140698632	140698807	140698927	712	12,8,9	18,18,9	8,7,8	17,20,30	98	49	0.0785202627404	0.5699989443377186	0.25,0.182,0.333	0.19,0.149,0.118	0.103
713	"ENSMUSG00000000148"	"Brat1"	chr5	+	140698259	140698927	140698259	140698656	140698807	140698927	713	8,5,4	6,12,5	8,2,1	9,6,8	98	49	0.274710258183	0.8809986713535708	0.4,0.172,0.286	0.308,0.143,0.059	0.116
715	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69834884	69835714	69834884	69835088	69835612	69835714	715	0,1,0	9,3,10	3,0,1	9,12,14	98	49	0.898504956627	1.0	0.0,0.143,0.0	0.143,0.0,0.034	-0.011
716	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69836663	69837019	69836663	69836779	69836894	69837019	716	1,0,5	10,7,4	3,3,3	5,4,13	98	49	0.377601814113	0.9602386569621703	0.048,0.0,0.385	0.231,0.273,0.103	-0.058
718	"ENSMUSG00000036948"	"Map11"	chr5	-	138259096	138259978	138259096	138259251	138259814	138259978	718	16,16,14	108,95,107	11,15,13	52,65,38	98	49	0.0477816961616	0.4376754572472692	0.069,0.078,0.061	0.096,0.103,0.146	-0.046
719	"ENSMUSG00000036948"	"Map11"	chr5	-	138260431	138261006	138260431	138260579	138260919	138261006	719	25,18,23	3,5,2	30,31,21	0,2,3	98	49	0.0591716322836	0.4909638488980079	0.806,0.643,0.852	1.0,0.886,0.778	-0.121
721	"ENSMUSG00000029718"	"Pcolce"	chr5	-	137603984	137605369	137603984	137604062	137605088	137605369	721	6,1,3	13,10,4	4,6,3	9,9,6	98	49	0.430321965123	0.9814143125530848	0.187,0.048,0.273	0.182,0.25,0.2	-0.041
725	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128381897	128383535	128381897	128382047	128383452	128383535	725	12,16,17	0,1,0	11,7,12	0,1,1	98	49	1	1.0	1.0,0.889,1.0	1.0,0.778,0.857	0.085
726	"ENSMUSG00000001520"	"Nrip2"	chr6	+	128384648	128385895	128384648	128384701	128384946	128385895	726	16,25,22	2,3,1	13,17,18	1,0,2	98	49	0.114630293067	0.668910922065226	0.8,0.806,0.917	0.867,1.0,0.818	-0.054
728	"ENSMUSG00000025006"	"Sorbs1"	chr19	-	40365088	40365460	40365088	40365247	40365427	40365460	728	1,1,1	0,1,0	2,1,2	0,0,0	98	49	1	1.0	1.0,0.333,1.0	1.0,1.0,1.0	-0.222
